algo_nr wf_name inp_size dur_alg1 ms_1 dur_alg2 ms_2 dur_alg3 ms_3
3 eager 19075314980 0.001166728 1912445.06818149 0.021233279 1822226.29494917 0.047324801 2670463.28334676
3 eager_1000.dot 25705994498 0.166999644 30100707.4696145 0.67705845 9579706.83803798 2.648720504 147818725.63333
3 methylseq_1000.dot 110641579976 0.175541105 260944495.624005 0.522879027 511302354.802242 1.747171906 1681181829.84777
3 chipseq_200.dot 5058052541 0.00608545 2122074.10474936 0.037611273 55487.5964868767 0.075157193 3793389.74668468
3 methylseq_1000.dot 6273818718 0.173151561 16581305.6077754 0.52274185 320721.071676343 1.374289408 347911416.179311
3 chipseq_4000.dot 41366257414 5.204361651 658049987.208276 11.20690147 312104171.433294 22.624743559 3865959415.02976
3 atacseq_2000.dot 14091675276 0.866734427 107007922.18986 2.176100801 7208128.24579719 5.721435866 751534899.01033
3 atacseq_1000.dot 11809629756 0.158436215 21684840.8002385 0.500968845 1114235.76177103 1.071208088 273464188.78806
3 methylseq_200.dot 17027257018 0.00826373 17380750.4115247 0.047293354 136780.750508607 0.100819469 103983399.110739
3 methylseq_8000.dot 110641579976 49.994512576 2078021088.69351 112.773147772 3708750143.25576 551.019969935 13900341098.6598
3 atacseq_8000.dot 3908761308 38.686855739 136211759.636252 86.450657082 1242121.38773086 120.451626275 899174754.458251
3 methylseq_8000.dot 17027257018 42.237481366 766488208.357592 100.93629966 4980036.79083648 421.248712516 5955164795.05998
3 atacseq_10000.dot 14091675276 92.603493951 577374221.930843 197.482918264 33068544.6540042 405.177437579 3844795893.86943
3 eager_2000.dot 25705994498 1.066856 65151244.9793975 2.833140035 16823766.1746074 13.097971722 362644553.776127
3 eager_1000.dot 14754556884 0.180181685 16636814.7786107 0.694228825 1180461.94421231 2.587148241 143182845.079093
3 methylseq_10000.dot 8885797810 99.810113999 496542788.199148 234.217223126 3177401.41477628 673.772222287 2966970398.9535
3 atacseq_4000.dot 11809629756 5.419724871 126444651.529316 11.595419352 4116433.0390076 24.351475936 1327200336.01605
3 atacseq_1000.dot 14091675276 0.145427632 52251812.1035735 0.460851537 3204344.21781948 1.264489433 350038016.405491
3 methylseq_4000.dot 6273818718 5.355807884 80217293.8803035 12.107246239 1266480.81455599 42.127739642 1808202610.43465
3 chipseq_1000.dot 4605965334 0.145774887 25572736.0926781 0.452552644 191211.823443247 0.990832543 273766694.992637
3 atacseq_200.dot 11809629756 0.00729545 363739.259143559 0.046306687 214560.443277178 0.097419723 28868716.1757352
3 methylseq_10000.dot 110641579976 106.897712157 2533201128.9914 256.173896047 4334909237.60495 893.393069376 16859120001.0846
3 methylseq_2000.dot 22500260922 1.009196889 46781690.9885728 2.408706377 7609352.03771208 8.576415027 1358993027.16146
3 chipseq_200.dot 32978181418 0.006215732 18701569.737863 0.035072415 21363850.0636423 0.08292525 183655559.17249
3 chipseq_2000.dot 4605965334 0.880289487 57348459.8341791 2.141692429 386147.635194991 4.383941972 581263978.268709
3 atacseq_8000.dot 11809629756 43.430109959 264320689.815092 96.775226188 12399795.0454104 178.803584791 2600413124.66414
3 chipseq_200.dot 4807293396 0.006202854 2014209.87954485 0.037947935 35874.1378643749 0.075119058 2334015.04852592
3 chipseq_200.dot 3793245764 0.006386868 60275.4040175144 0.039533546 56247.763893719 0.077397182 1941592.54579769
3 eager_8000.dot 19132169434 76.338667969 178053767.673478 172.388215018 93897904.4562995 705.482587311 1781398246.64644
3 atacseq_10000.dot 11187378708 93.139148415 318838262.992382 204.872553366 9863648.74233945 344.01445101 3178968601.86391
3 chipseq_10000.dot 5058052541 88.387674101 347969402.638317 198.250599345 1714778.14953751 276.127477318 3020035927.05078
3 atacseq 3908761308 0.000629073 31549.2644302412 0.007399276 30485.1296674301 0.015379172 28033.1709327073
3 atacseq_4000.dot 11187378708 5.486847496 123263601.756569 11.814236941 2475936.39879856 24.742244996 1268026428.10103
3 chipseq_4000.dot 32978181418 5.271939071 822607229.137294 11.251399237 312627978.947717 31.564834554 4643574798.58559
3 eager_4000.dot 19075314980 5.994598081 92226618.5681377 14.368090039 83264718.3695282 52.757427674 834180792.364095
3 methylseq_4000.dot 17027257018 5.450537348 381531890.347494 12.267578194 1991424.42042445 38.00337854 3501046735.81759
3 chipseq_1000.dot 41366257414 0.149759672 156331337.96371 0.427165691 87862251.6270561 1.005048539 931288532.547651
3 atacseq_10000.dot 3908761308 111.535065125 171189307.147362 228.067204317 1499992.10063701 292.103709037 1151099744.01798
3 eager_1000.dot 19100037384 0.196963092 22487351.0474882 0.720143353 12064646.2841424 2.028553698 190514915.737222
3 atacseq 14091675276 0.000637104 946664.5372907 0.006893345 913197.879043046 0.013568618 4106272.05239972
3 methylseq_1000.dot 11897958606 0.170739072 65479455.6892004 0.516419736 535333.520505909 1.660287061 405281119.857538
3 atacseq_2000.dot 3908761308 0.919265124 29077787.2764212 2.225714377 325613.644424442 3.864418097 197680638.337144
3 methylseq 11897958606 0.000215936 19450.4119578156 0.002047409 19440.3446551959 0.004028627 19435.3687985408
3 eager 14754556884 0.001163812 240438.711025149 0.02145754 202588.797454367 0.047895292 4868544.49415001
3 chipseq_2000.dot 32978181418 0.837491705 386446116.660523 1.97435852 147074520.271148 5.707793167 2251107634.80335
3 eager_2000.dot 19100037384 0.997610251 43933541.8791656 2.692410458 24292642.5842845 9.782352711 431372686.224687
3 chipseq_2000.dot 5058052541 0.820661264 66062677.2309111 2.002264825 360957.528336672 3.934791046 686518104.433921
3 atacseq_4000.dot 14091675276 5.430286318 224241904.565669 11.652097511 13588811.3173584 31.540594351 1476008821.32445
3 eager_200.dot 25705994498 0.006703305 2357080.13656119 0.07320575 3114724.34237354 0.180369651 23474091.8804183
3 methylseq_200.dot 110641579976 0.008263748 64251321.1262665 0.048233954 126325615.661421 0.115676123 316292945.040522
3 methylseq 6273818718 0.000216493 7405.07227766618 0.002122944 7391.47483843348 0.004161615 8551.24939876753
3 eager 25705994498 0.001175412 2050386.35991404 0.02125097 3043218.23638081 0.046903989 7161605.71783311
3 methylseq_4000.dot 8885797810 5.037323014 195034340.669863 11.520827698 1275123.16064346 43.594421473 1161832164.50179
3 chipseq_2000.dot 41366257414 0.871268511 339995135.495863 2.054423888 167274976.112358 4.355643777 1953928188.0585
3 chipseq_8000.dot 5058052541 40.396195931 277563152.020488 88.767055928 1391287.22624545 130.706425241 2269955393.70141
3 methylseq_8000.dot 8885797810 38.564504261 395436423.082704 94.412348844 3345368.27666873 314.901847399 2365446753.35793
3 chipseq_8000.dot 41366257414 36.382057445 1331379725.66233 79.828187 609689609.768282 144.62959554 7705674108.6042
3 methylseq_8000.dot 6273818718 42.455193871 162695240.92527 108.722647911 2494302.66306264 261.601283147 2991004052.1799
3 chipseq_1000.dot 32978181418 0.146386322 189564380.220708 0.443178049 78244799.7219826 1.286946949 1119156461.80419
3 methylseq_10000.dot 6273818718 94.941491296 204949220.280633 238.666628994 3141984.94240172 529.247434353 3613049438.34831
3 chipseq_10000.dot 4605965334 85.730950968 311798258.963991 200.504350562 1816917.11934934 305.383149558 2992869012.24584
3 methylseq 22500260922 0.000222774 120512.101396951 0.002068385 120502.999716342 0.004041357 120503.345645407
3 methylseq 110641579976 0.000265642 14713361.2439837 0.002132314 14713352.7983193 0.004095816 14713315.8084655
3 chipseq_8000.dot 32978181418 43.196730038 1667977748.6242 91.23285921 609997161.594139 222.308422051 9342920876.35806
3 chipseq_4000.dot 5058052541 5.235474171 137243355.894024 11.331705843 715217.090995071 19.926487491 1255704279.95839
3 eager 8330435694 0.001154205 80787.8563872413 0.021808294 58492.1670130126 0.049239341 83012.5699514035
3 eager_4000.dot 25705994498 5.9557514 140210150.788073 14.616249356 35377909.9538262 77.541348252 844069114.96622
3 eager_8000.dot 19100037384 76.579193872 177838457.225378 172.788236471 94266757.5894986 914.854027304 2046754290.88315
