algo_nr wf_name inp_size dur_alg1 ms_1 dur_alg2 ms_2 dur_alg3 ms_3
1 eager 19075314980 0.000218073 2230706.24650041 0.019337752 2158435.14077577 0.044990989 2158435.14077577
1 eager_1000.dot 25705994498 0.014800185 30130047.8418644 0.575282618 26407973.4564778 2.486986445 149873961.201902
1 methylseq_1000.dot 110641579976 0.015428745 270954381.955161 0.359877422 263921657.25666 1.508424447 1723760708.09713
1 chipseq_200.dot 5058052541 0.00083678 2384427.46333335 0.031525872 2457053.71604973 0.068175138 3756942.53632192
1 methylseq_1000.dot 6273818718 0.017542501 16578790.3372206 0.327161092 16612252.1927623 1.136015748 344258592.865051
1 chipseq_4000.dot 41366257414 0.065514014 652670290.702526 0.941369473 336625699.676527 11.669434473 3867164092.88993
1 atacseq_2000.dot 14091675276 0.020009131 106016587.357698 0.776814398 125185994.319324 4.135537145 722325371.649268
1 atacseq_1000.dot 11809629756 0.007381055 22631239.7437326 0.290719827 26633395.7749313 0.83818801 274629652.197642
1 methylseq_200.dot 17027257018 0.002068037 17372744.820568 0.042169647 17381080.9238008 0.094896314 100255758.67272
1 methylseq_8000.dot 110641579976 0.381861902 2044772641.05035 14.722847177 2041539218.66339 193.897229256 13690870262.2438
1 atacseq_8000.dot 3908761308 0.231098466 137578953.641283 8.059978929 173739532.576234 40.602249658 900026810.257769
1 methylseq_8000.dot 17027257018 0.547819392 766470991.411258 14.122774939 767394286.293711 139.859868372 5920906105.86588
1 atacseq_10000.dot 14091675276 0.381480514 570850684.768104 10.089601111 599249850.477536 199.194801772 3863169446.16906
1 eager_2000.dot 25705994498 0.070748944 68483048.2173979 1.814467267 60166817.7991725 12.703750681 363330551.470637
1 eager_1000.dot 14754556884 0.013030522 17387727.2838208 0.620236777 16791796.4864763 2.481924458 149050290.349601
1 methylseq_10000.dot 8885797810 0.864454811 496540095.489824 26.196734889 496649869.813064 376.256891824 2967001287.73968
1 atacseq_4000.dot 11809629756 0.066120785 128642208.584184 2.325976117 120504604.720088 14.539153053 1324626910.63914
1 atacseq_1000.dot 14091675276 0.007187574 51889622.8618378 0.262886722 55111866.9153537 1.085472427 345397301.263513
1 methylseq_4000.dot 6273818718 0.150739751 80217485.3003072 3.312824064 79135542.2056139 30.547625518 1786088371.01403
1 chipseq_1000.dot 4605965334 0.009296079 27013692.6250589 0.316715888 29330588.0543922 0.841945184 270055707.526332
1 atacseq_200.dot 11809629756 0.000910658 356963.812498334 0.035955225 230702.2625035 0.085564749 30816707.3698542
1 eager_8000.dot 19075314980 0.661010092 182022422.831594 15.922498608 245950788.157873 306.071326729 1771204863.53095
1 methylseq_10000.dot 110641579976 0.581851481 2563238385.88496 30.264982247 2554164187.88213 374.179730105 17149764805.4371
1 methylseq_2000.dot 22500260922 0.047760817 42512718.7725203 1.024043908 53998618.1725583 6.527323479 1369724720.2854
1 chipseq_200.dot 32978181418 0.001026135 27066181.063781 0.02819706 22127526.4119418 0.074054899 187493465.810486
1 chipseq_2000.dot 4605965334 0.02297411 57751201.1553693 0.917507762 64049847.2539227 3.135278967 575531394.867991
1 atacseq_8000.dot 11809629756 0.250480525 265240783.894734 7.665581388 248880382.823447 81.784781057 2609192582.87671
1 chipseq_200.dot 4807293396 0.000833692 2009083.8296434 0.031714163 2397708.7223633 0.067906583 2332157.88743465
1 chipseq_200.dot 3793245764 0.000802134 56823.5796121951 0.032260072 623307.316808232 0.068584015 1920964.78536218
1 eager_8000.dot 19132169434 0.664523021 179897476.390614 16.060365457 247908268.268275 313.951039432 1788566896.99019
1 atacseq_10000.dot 11187378708 0.369458691 319100601.31331 12.03695085 304726807.680898 151.737862212 3164692779.23455
1 chipseq_10000.dot 5058052541 0.248614623 336548782.137398 11.615348054 414471680.67088 84.305137751 3000811155.63336
1 atacseq 3908761308 0.00014956 33624.4584932828 0.006273031 28809.7787731589 0.014195671 29470.4426308374
1 atacseq_4000.dot 11187378708 0.067737268 122751229.804023 2.473099539 120017252.316074 14.745378326 1265672895.68755
1 chipseq_4000.dot 32978181418 0.054092898 799077373.338565 1.38545613 633960918.978287 19.771771643 4533570086.07272
1 eager_4000.dot 19075314980 0.230827356 91709391.3088098 4.484114088 131827945.25112 39.472041269 833466545.894851
1 methylseq_4000.dot 17027257018 0.145775345 381513417.658326 4.01462572 381978736.729502 26.661500617 3454377607.37457
1 chipseq_1000.dot 41366257414 0.010101682 155192251.768452 0.191892265 91564549.1587437 0.748616169 933808041.224021
1 atacseq_10000.dot 3908761308 0.347349841 172872165.90665 12.270938461 217050716.900802 71.716173881 1167976500.31824
1 eager_1000.dot 19100037384 0.014264988 21490126.8179286 0.580719249 26017475.0423504 1.853260726 200653730.50451
1 atacseq 14091675276 0.000150476 3626703.65533221 0.005840103 2910422.37901475 0.012395836 3935490.28741575
1 methylseq_1000.dot 11897958606 0.016342935 65482193.4329733 0.364855377 65577286.9930284 1.470570114 404016899.740063
1 atacseq_2000.dot 3908761308 0.020120738 31148272.2735829 0.821855209 40792491.5704482 2.433081911 197375822.636237
1 methylseq 11897958606 9.9808e-05 17509.026041535 0.001852736 17504.6303965498 0.003798609 17504.6303965498
1 eager 14754556884 0.000222171 567373.091659693 0.025124302 547683.751963235 0.05095486 5278848.34513658
1 chipseq_2000.dot 32978181418 0.019954539 388364749.011061 0.498542415 314374884.541624 3.991419822 2225975055.91364
1 eager_2000.dot 19100037384 0.05847829 45088313.6507356 1.730997981 63725219.4226612 8.707086198 429325971.330058
1 chipseq_2000.dot 5058052541 0.019915181 67637423.7389065 0.88335554 77798806.5834087 2.831961835 692688673.166439
