algo_nr wf_name inp_size dur_alg1 ms_1 dur_alg2 ms_2 
4 eager 19075314980 0.025256946 89825.4414575094 0.021385059 89165.3749223541 
4 eager_1000.dot 25705994498 0.740251682 386723.376791479 0.63575183 301304.267183944 
4 methylseq_1000.dot 110641579976 0.283710754 1070234.6454976 0.278983071 1274288.6876064 
4 chipseq_200.dot 5058052541 0.03592566 32495.9328999015 0.039334524 43427.0951508674 
4 methylseq_1000.dot 6273818718 0.298980579 72878.5465894938 0.275021919 77252.5058648747 
4 chipseq_4000.dot 41366257414 2.29858409499999 3381256.23857464 3.451456244 6760661.66780928 
4 atacseq_2000.dot 14091675276 0.71172625 401129.861527118 0.994759611 793238.386664478 
4 atacseq_1000.dot 11809629756 0.254375764 88498.1814394535 0.331740016 106059.173078324 
4 methylseq_200.dot 17027257018 0.042909945 51837.3024269432 0.039634498 51155.5501887681 
4 methylseq_8000.dot 110641579976 15.845935159 7454660.137956 9.219568223 8212944.23748229 
4 atacseq_8000.dot 3908761308 6.81273057900003 591671.170795398 16.187418797 1001932.66050736 
4 methylseq_8000.dot 17027257018 13.8816317350001 1068574.61104287 7.910446457 1157629.14983261 
4 atacseq_10000.dot 14091675276 10.619598814 1941079.00537194 19.104371633 3588721.81231826 
4 eager_2000.dot 25705994498 2.511656941 684841.526724661 1.930835194 557884.570543929 
4 eager_1000.dot 14754556884 0.722447131 276849.041834696 0.63425581 226616.592381111 
4 methylseq_10000.dot 8885797810 16.820588963 794241.902307669 12.128558236 915605.513370489 
4 atacseq_4000.dot 11809629756 1.774914349 329630.856829063 2.915512072 364387.757386468 
4 atacseq_1000.dot 14091675276 0.268272827 223592.301433371 0.336767085 387559.945848167 
4 methylseq_4000.dot 6273818718 3.805417422 252275.626061121 2.25637046 284056.827194668 
4 chipseq_1000.dot 4605965334 0.290605454 117676.028073158 0.406998832 243977.427501537 
4 atacseq_200.dot 11809629756 0.041351603 33297.5269368014 0.042705052 32845.5788052645 
4 eager_8000.dot 19075314980 48.866930269 1558524.85179473 22.546544177 1731913.08171794 
4 methylseq_10000.dot 110641579976 22.741864575 8633641.38356102 13.899169767 9793181.97158555 
