vertex start_time finish_time proc_num
fastqc_00001856 12.3852777777778 5187.86916666667 20
output_documentation_00001855 0 24.7705555555556 14
trim_galore_00001848 17168.4614583333 34336.9229166667 35
get_software_versions_00001846 0 24.7705555555556 15
fastqc_00001844 12.3852777777778 5187.86916666667 21
output_documentation_00001843 0 24.7705555555556 16
trim_galore_00001836 17168.4614583333 34336.9229166667 31
get_software_versions_00001834 0 24.7705555555556 17
fastqc_00001832 12.3852777777778 5187.86916666667 22
output_documentation_00001831 12.3852777777778 24.7705555555556 23
trim_galore_00001824 17173.1059375 34341.5673958333 34
get_software_versions_00001822 18.5779166666667 37.1558333333333 29
fastqc_00001820 24.7705555555556 5200.25444444444 23
output_documentation_00001819 0 37.1558333333333 5
trim_galore_00001812 19109.2679166667 36277.729375 33
get_software_versions_00001810 0 37.1558333333333 4
fastqc_00001808 18.5779166666667 7781.80375 24
output_documentation_00001807 0 37.1558333333333 3
trim_galore_00001800 19118.556875 36287.0183333333 32
get_software_versions_00001798 0 37.1558333333333 2
fastqc_00001796 18.5779166666667 7781.80375 25
output_documentation_00001795 0 37.1558333333333 1
trim_galore_00001788 21054.7188541667 38223.1803125 30
get_software_versions_00001786 0 37.1558333333333 0
fastqc_00001784 18.5779166666667 7781.80375 26
output_documentation_00001783 18.5779166666667 37.1558333333333 27
trim_galore_00001776 34336.9229166667 51505.384375 35
get_software_versions_00001774 18.5779166666667 37.1558333333333 28
fastqc_00001772 37.1558333333333 7800.38166666667 29
output_documentation_00001771 24.7705555555556 49.5411111111111 12
trim_galore_00001764 34336.9229166667 51505.384375 31
get_software_versions_00001762 24.7705555555556 49.5411111111111 13
fastqc_00001760 37.1558333333333 7800.38166666667 27
output_documentation_00001759 24.7705555555556 49.5411111111111 14
trim_galore_00001752 34341.5673958333 51510.0288541667 34
get_software_versions_00001750 24.7705555555556 49.5411111111111 15
fastqc_00001748 37.1558333333333 7800.38166666667 28
output_documentation_00001747 24.7705555555556 49.5411111111111 16
trim_galore_00001740 36277.729375 53446.1908333333 33
get_software_versions_00001738 24.7705555555556 49.5411111111111 17
fastqc_00001736 5187.86916666667 10363.3530555556 18
output_documentation_00001735 49.5411111111111 74.3116666666667 12
trim_galore_00001728 36287.0183333333 53455.4797916667 32
get_software_versions_00001726 37.1558333333333 74.3116666666667 5
fastqc_00001724 5187.86916666667 10363.3530555556 19
output_documentation_00001723 37.1558333333333 74.3116666666667 4
trim_galore_00001716 38223.1803125 55391.6417708333 30
get_software_versions_00001714 37.1558333333333 74.3116666666667 3
fastqc_00001712 5187.86916666667 10363.3530555556 20
output_documentation_00001711 37.1558333333333 74.3116666666667 2
trim_galore_00001704 51505.384375 68673.8458333333 35
get_software_versions_00001702 37.1558333333333 74.3116666666667 1
fastqc_00001700 5187.86916666667 10363.3530555556 21
output_documentation_00001699 37.1558333333333 74.3116666666667 0
trim_galore_00001692 51505.384375 68673.8458333333 31
get_software_versions_00001690 49.5411111111111 74.3116666666667 13
fastqc_00001688 5187.86916666667 10363.3530555556 22
output_documentation_00001687 49.5411111111111 74.3116666666667 14
trim_galore_00001680 51510.0288541667 68678.4903125 34
get_software_versions_00001678 49.5411111111111 74.3116666666667 15
fastqc_00001676 5200.25444444444 10375.7383333333 23
output_documentation_00001675 49.5411111111111 74.3116666666667 16
trim_galore_00001668 53446.1908333333 70614.6522916667 33
get_software_versions_00001666 49.5411111111111 74.3116666666667 17
fastqc_00001664 74.3116666666667 10425.2794444444 12
output_documentation_00001663 74.3116666666667 99.0822222222222 13
trim_galore_00001656 53455.4797916667 70623.94125 32
get_software_versions_00001654 74.3116666666667 99.0822222222222 14
fastqc_00001652 74.3116666666667 10425.2794444444 15
output_documentation_00001651 74.3116666666667 99.0822222222222 16
trim_galore_00001644 55391.6417708333 72560.1032291667 30
get_software_versions_00001642 74.3116666666667 99.0822222222222 17
fastqc_00001640 99.0822222222222 10450.05 13
output_documentation_00001639 74.3116666666667 111.4675 5
trim_galore_00001632 68673.8458333333 85842.3072916667 35
get_software_versions_00001630 74.3116666666667 111.4675 4
fastqc_00001628 99.0822222222222 10450.05 14
