vertex,start_time_dyn,duration_dyn,processor_dyn,start_time_stat,duration_stat,processor_stat
trim_galore_00000972,182.8,8887618.95,34,281503330.470621,8887618.949999988,34
trim_galore_00000960,182.8,8887618.95,32,406615921.790897,8887618.949999988,34
output_documentation_00000943,182.8,182.8,6,647445747.474086,1462.3999999761581,3
output_documentation_00000955,182.8,182.8,10,647441845.91618,974.9333330392838,12
fastqc_00000920,365.6,1093624.9375,9,0.0,4374499.75,26
get_software_versions_00000814,487.466666666667,487.4666666666661,21,647440627.030218,731.2000000476837,28
output_documentation_00000823,487.466666666667,487.4666666666661,20,647443795.938126,974.9333330392838,13
fastqc_00000824,487.466666666667,2916333.1666666633,19,5832666.33333333,2916333.16666667,19
fastqc_00000812,487.466666666667,2916333.1666666633,22,7655374.5625,1093624.9375,8
get_software_versions_00000826,487.466666666667,487.4666666666661,18,647440626.874939,731.2000000476837,27
output_documentation_00000811,487.466666666667,487.4666666666661,23,647444282.874939,731.2000000476837,27
get_software_versions_00000742,731.2,731.2,24,642561349.113993,1462.3999999761581,0
get_software_versions_00000730,731.2,731.2,26,642548186.892875,1462.4000000953674,4
get_software_versions_00000718,731.2,731.2,28,642548187.513993,1462.3999999761581,0
output_documentation_00000787,731.2,731.2,29,647446721.359244,974.9333330392838,17
output_documentation_00000727,731.2,731.2,27,647442822.518806,1462.3999999761581,4
output_documentation_00000739,731.2,731.2,25,647441360.118806,1462.3999999761581,4
get_software_versions_00000706,974.933333333333,974.9333333333369,13,647439896.204793,974.9333330392838,13
output_documentation_00000715,974.933333333333,974.9333333333369,12,647442821.160072,974.9333339929581,14
output_documentation_00000799,974.933333333333,487.46666666666704,21,647445747.939924,1462.3999999761581,0
fastqc_00000800,974.933333333333,2916333.166666667,20,5832666.33333333,2916333.16666667,21
get_software_versions_00000682,974.933333333333,974.9333333333369,17,647438435.474086,1462.3999999761581,3
get_software_versions_00000694,974.933333333333,974.9333333333369,15,647438921.11618,974.9333330392838,12
output_documentation_00000691,974.933333333333,974.9333333333369,16,647441846.226739,974.9333329200745,14
get_software_versions_00000790,974.933333333333,487.46666666666704,23,642546724.337596,1462.3999999761581,5
get_software_versions_00000802,974.933333333333,487.46666666666704,18,642555499.513993,1462.3999999761581,0
output_documentation_00000703,974.933333333333,974.9333333333369,14,647442822.829365,1462.3999999761581,2
get_software_versions_00000598,1462.4,1462.4,4,642546724.803434,1462.3999999761581,2
output_documentation_00000679,1462.4,731.1999999999998,29,647441846.07146,974.9333330392838,13
get_software_versions_00000670,1462.4,731.1999999999998,24,647439895.36438,731.2000000476837,25
get_software_versions_00000658,1462.4,731.1999999999998,26,647438921.27146,974.9333329200745,13
output_documentation_00000607,1462.4,1462.4,5,647442820.849513,974.9333339929581,12
output_documentation_00000595,1462.4,1462.4,3,647443551.830218,731.2000000476837,28
output_documentation_00000583,1462.4,1462.4,1,647442821.470631,974.9333339929581,16
output_documentation_00000667,1462.4,731.1999999999998,25,647442821.625911,974.9333330392838,17
get_software_versions_00000646,1462.4,731.1999999999998,28,647442088.96438,731.1999999284744,25
fastqc_00000764,1462.4,2916333.1666666702,23,3280874.8125,1093624.9375,11
get_software_versions_00000586,1462.4,1462.4,2,642575973.113993,1462.3999999761581,0
get_software_versions_00000574,1462.4,1462.4,0,642565736.313993,1462.3999999761581,0
fastqc_00000776,1462.4,2916333.1666666702,21,0.0,2916333.16666667,23
fastqc_00000788,1462.4,2916333.1666666702,18,0.0,1093624.9375,9
output_documentation_00000655,1462.4,731.1999999999998,27,647442822.363527,1462.3999999761581,5
get_software_versions_00000610,1949.86666666667,974.9333333333302,17,642545262.092875,1462.3999999761581,4
get_software_versions_00000622,1949.86666666667,974.9333333333302,15,642554036.958714,1462.3999999761581,1
get_software_versions_00000634,1949.86666666667,974.9333333333302,13,647439897.874086,1462.3999999761581,3
output_documentation_00000631,1949.86666666667,974.9333333333302,14,647442821.315352,974.9333330392838,15
output_documentation_00000619,1949.86666666667,974.9333333333302,16,647442821.004793,974.9333329200745,13
output_documentation_00000643,1949.86666666667,974.9333333333302,12,647442820.630218,731.1999999284744,28
fastqc_00000596,2193.6,4374499.75,24,0.0,2916333.16666667,20
fastqc_00000584,2193.6,4374499.75,25,0.0,2916333.16666667,18
fastqc_00000572,2193.6,4374499.75,26,2187249.875,1093624.9375,6
output_documentation_00000571,2193.6,731.2000000000003,27,647441360.429365,1462.3999999761581,2
fastqc_00000608,2193.6,4374499.75,29,0.0,2916333.16666667,21
get_software_versions_00000562,2193.6,731.2000000000003,28,642567198.558713,1462.4000000953674,1
fastqc_00000560,2924.8,4374499.75,27,0.0,1093624.9375,6
output_documentation_00000499,2924.8,1462.3999999999996,2,647445745.430218,731.200001001358,28
output_documentation_00000511,2924.8,1462.3999999999996,4,647445745.960072,974.9333329200745,14
get_software_versions_00000490,2924.8,1462.3999999999996,1,642574510.713993,1462.4000000953674,0
get_software_versions_00000502,2924.8,1462.3999999999996,3,642578897.913993,1462.3999999761581,0
get_software_versions_00000514,2924.8,1462.3999999999996,5,647437946.803965,974.9333330392838,16
get_software_versions_00000538,2924.8,974.9333333333298,14,642558424.158713,1462.3999999761581,1
get_software_versions_00000526,2924.8,974.9333333333298,16,642562811.358713,1462.3999999761581,1
output_documentation_00000523,2924.8,974.9333333333298,17,647445746.270631,974.9333330392838,16
get_software_versions_00000550,2924.8,974.9333333333298,12,642570123.513993,1462.3999999761581,0
output_documentation_00000559,2924.8,731.1999999999998,28,647441360.584645,1462.3999999761581,1
output_documentation_00000487,2924.8,1462.3999999999996,0,647447696.137298,974.9333330392838,16
output_documentation_00000535,2924.8,974.9333333333298,15,647446476.630219,731.2000000476837,28
output_documentation_00000547,2924.8,974.9333333333298,13,647445747.629365,1462.3999999761581,2
fastqc_00000548,3656.0,4374499.75,28,1093624.9375,1093624.9375,6
get_software_versions_00000478,3899.73333333333,974.9333333333398,12,642548187.048155,1462.4000000953674,3
get_software_versions_00000466,3899.73333333333,974.9333333333398,14,642546724.648155,1462.3999999761581,3
get_software_versions_00000454,3899.73333333333,974.9333333333398,16,642545262.403434,1462.3999999761581,2
output_documentation_00000475,3899.73333333333,974.9333333333398,13,647447695.671459,974.9333330392838,13
output_documentation_00000463,3899.73333333333,974.9333333333398,15,647446721.203964,974.9333339929581,16
output_documentation_00000451,3899.73333333333,974.9333333333398,17,647446720.893405,974.9333339929581,14
get_software_versions_00000406,4387.2,1462.4000000000005,5,647439897.718806,1462.3999999761581,4
get_software_versions_00000394,4387.2,1462.4000000000005,3,647440871.293406,974.9333330392838,14
get_software_versions_00000382,4387.2,1462.4000000000005,1,647441358.230218,731.1999999284744,28
output_documentation_00000379,4387.2,1462.4000000000005,0,647443795.782847,974.9333329200745,12
output_documentation_00000391,4387.2,1462.4000000000005,2,647443796.248685,974.9333330392838,15
output_documentation_00000403,4387.2,1462.4000000000005,4,647443796.559244,974.9333329200745,17
output_documentation_00000415,4874.66666666667,974.9333333333307,17,647444283.030218,731.2000000476837,28
get_software_versions_00000418,4874.66666666667,974.9333333333307,16,642549649.913993,1462.3999999761581,0
get_software_versions_00000430,4874.66666666667,974.9333333333307,14,642554037.113993,1462.3999999761581,0
get_software_versions_00000442,4874.66666666667,974.9333333333307,12,642556961.758713,1462.3999999761581,1
output_documentation_00000427,4874.66666666667,974.9333333333307,15,647445013.919659,731.1999999284744,26
output_documentation_00000439,4874.66666666667,974.9333333333307,13,647446720.582846,974.9333339929581,12
get_software_versions_00000346,5849.6,1462.3999999999996,4,647439895.674939,731.1999999284744,27
get_software_versions_00000358,5849.6,974.9333333333298,17,647440626.719659,731.2000000476837,26
get_software_versions_00000370,5849.6,974.9333333333298,14,647439164.474939,731.2000000476837,27
fastqc_00000380,5849.6,5832666.33333333,13,7655374.5625,1093624.9375,11
output_documentation_00000331,5849.6,1462.3999999999996,1,647444771.337298,974.9333329200745,16
output_documentation_00000343,5849.6,1462.3999999999996,3,647444284.763527,1462.3999999761581,5
output_documentation_00000355,5849.6,1462.3999999999996,5,647444285.074086,1462.4000000953674,3
output_documentation_00000367,5849.6,974.9333333333298,16,647443796.403965,974.9333330392838,16
fastqc_00000392,5849.6,5832666.33333333,12,7655374.5625,1093624.9375,6
get_software_versions_00000334,5849.6,1462.3999999999996,2,647439896.670632,974.9333330392838,16
fastqc_00000368,5849.6,5832666.33333333,15,5832666.33333333,2916333.16666667,18
get_software_versions_00000322,5849.6,1462.3999999999996,0,647438921.737298,974.9333339929581,16
fastqc_00000344,6824.53333333333,5832666.333333337,16,3280874.8125,1093624.9375,6
fastqc_00000356,6824.53333333333,5832666.333333337,14,0.0,8748999.5,5
fastqc_00000332,6824.53333333333,5832666.333333337,17,7655374.5625,1093624.9375,7
get_software_versions_00000298,7312.0,1462.3999999999996,2,628870174.503131,974.9333339929581,14
get_software_versions_00000310,7312.0,1462.3999999999996,4,647440871.448685,974.9333339929581,15
output_documentation_00000319,7312.0,1462.3999999999996,5,647444770.871459,974.9333339929581,13
output_documentation_00000307,7312.0,1462.3999999999996,3,647445014.230218,731.1999999284744,28
output_documentation_00000295,7312.0,1462.3999999999996,1,647444770.71618,974.9333330392838,12
get_software_versions_00000286,7312.0,1462.3999999999996,0,628871153.57008,974.9333329200745,16
get_software_versions_00000250,8774.4,1462.3999999999996,0,628875447.13986,1462.3999999761581,0
output_documentation_00000259,8774.4,1462.3999999999996,1,647444285.384645,1462.3999999761581,1
get_software_versions_00000274,8774.4,1462.3999999999996,4,628872521.655532,1462.3999999761581,5
output_documentation_00000271,8774.4,1462.3999999999996,3,647444284.918806,1462.4000000953674,4
get_software_versions_00000262,8774.4,1462.3999999999996,2,628868224.791744,974.9333339929581,15
output_documentation_00000283,8774.4,1462.3999999999996,5,647444771.182018,974.9333339929581,15
get_software_versions_00000226,10236.8,1462.4000000000015,2,642543799.692875,1462.3999999761581,4
get_software_versions_00000214,10236.8,1462.4000000000015,0,628872522.449105,1462.3999999761581,1
output_documentation_00000247,10236.8,1462.4000000000015,5,647442823.139924,1462.3999999761581,0
output_documentation_00000235,10236.8,1462.4000000000015,3,647443796.093406,974.9333330392838,14
output_documentation_00000223,10236.8,1462.4000000000015,1,647444282.56438,731.1999999284744,25
get_software_versions_00000238,10236.8,1462.4000000000015,4,637649211.98019,1462.3999999761581,0
get_software_versions_00000202,11699.2,1462.3999999999996,4,628873984.055532,1462.3999999761581,5
get_software_versions_00000178,11699.2,1462.3999999999996,0,628873984.584581,1462.3999999761581,2
output_documentation_00000187,11699.2,1462.3999999999996,1,647446721.048685,974.9333330392838,15
output_documentation_00000211,11699.2,1462.3999999999996,5,647445013.76438,731.2000000476837,25
output_documentation_00000199,11699.2,1462.3999999999996,3,647445747.784645,1462.4000000953674,1
get_software_versions_00000190,11699.2,1462.3999999999996,2,628873984.849105,1462.3999999761581,1
output_documentation_00000175,13161.6,1462.3999999999996,5,647447695.51618,974.9333329200745,12
output_documentation_00000151,13161.6,1462.3999999999996,1,647441846.382019,974.9333329200745,15
