algo_nr wf_name inp_size dur_alg1 ms_1 ms_perc dur_alg2 ms_2
0 atacseq_30000.dot 14091675276 29.355813381 2209332856.35199 757461342.761644 503.858906424006 5527510598.46832
0 chipseq_15000.dot 41366257414 12.583992844 3651997475.5495 1280104647.47908 79.810896905 7013754231.20543
0 methylseq_15000.dot 6761426956 102.799738493 570347421.090435 223072987.210304 107.199232225 899876645.654403
0 atacseq_15000.dot 3908761308 13.9692116390001 331261993.539067 103011809.465495 66.2190466010003 975437057.536061
0 eager 19075314980 0.034977235 7664948.48526296 5660097.175 0.008687114 8690432.56935156
0 eager_1000.dot 25705994498 0.938348575 56480272.0665445 18231135.9709328 0.456069144000001 105384544.597614
0 eager_20000.dot 8330435694 95.4800869289998 476247166.777513 89332584.6342657 450.720629151008 1022982124.7344
0 eager_25000.dot 14754556884 116.054240545 688048327.878131 269037441.963197 1019.50073339 1947618544.27115
0 methylseq_1000.dot 110641579976 0.524061663 450817722.804063 211064079.3 0.299242153000001 584632057.328378
0 chipseq_200.dot 5058052541 0.054399831 4972119.4680219 3739327.1625 0.011582516 9622083.40499011
0 atacseq_30000.dot 11809629756 50.9324894579998 1155422256.65677 339667107.877686 442.248462111998 3148793055.81213
0 methylseq_1000.dot 6273818718 0.518514044 23921635.004024 11793463.3 0.227187921 48034346.4874156
0 chipseq_4000.dot 41366257414 1.724994775 954011386.0319 339327410.479165 3.310023829 1911693959.25812
0 atacseq_2000.dot 14091675276 0.749726025999999 143606206.337706 45991137.9318276 0.618249708999999 310050704.498055
0 atacseq_1000.dot 11809629756 0.429824552 32692055.6024804 11370107.6838157 0.168004535 88376351.5176006
0 methylseq_200.dot 17027257018 0.075203547 22565955.8581373 6491298.19791667 0.014727585 31364402.7389476
0 methylseq_30000.dot 110641579976 593.381238455999 13247863338.1482 6280476490.58072 1630.55598682601 16705811298.1921
0 methylseq_8000.dot 110641579976 26.669976679 3535507318.31201 1673433368.875 22.6462846110001 4457872961.72193
0 methylseq_20000.dot 6761426956 198.733769249 760978857.845809 297359803.9582 228.153241032 1195451883.01055
0 atacseq_8000.dot 3908761308 5.91686542699998 174523242.07462 61432903.412849 14.1339095450001 504599098.816954
0 methylseq_8000.dot 17027257018 18.402562152 912022783.942138 239674544.989583 22.2348454969999 1546454736.33672
0 atacseq_10000.dot 14091675276 5.82991490500001 730763082.647684 246265088.886097 23.82002089 1799367409.78373
0 atacseq_20000.dot 11809629756 31.8099283140001 772784179.538559 221369212.187414 145.483827895 1850425914.00774
0 atacseq_30000.dot 3908761308 40.6715149160001 656261816.825275 240246613.7323 445.723101725 2393417965.30555
0 eager_2000.dot 25705994498 2.096969474 97351246.4585664 34248635.1366462 1.885262356 186593301.341638
0 eager_1000.dot 14754556884 1.158617337 38755000.1121684 12687356.0384678 0.405908415 65926077.8350824
0 atacseq_30000.dot 11187378708 51.4129700480001 1150400538.90939 373962931.000161 453.643754386003 2928759244.11235
0 methylseq_10000.dot 8885797810 40.313436163 500123102.393799 193656676.139618 36.1146882830001 786531198.981019
0 atacseq_4000.dot 11809629756 2.92926706 151079667.910334 40282413.4048647 2.550257058 355793576.262785
0 atacseq_1000.dot 14091675276 0.35293856 68580760.226623 26018737.845321 0.172859043 169783991.502591
0 methylseq_4000.dot 6273818718 4.55697649700001 100729179.721507 46466800.3689659 3.71921134399998 184153857.195801
0 chipseq_1000.dot 4605965334 0.514402439 32877379.3651774 11145381.1278633 0.228741021000001 86034363.782453
0 atacseq_200.dot 11809629756 0.062671254 3875096.26930159 2684422.27083333 0.012848305 3887295.12590058
0 eager_8000.dot 19075314980 16.4954078580001 282511780.938524 92910678.6681178 42.255422876 717349438.157961
0 methylseq_10000.dot 110641579976 48.391870732 4428226427.82925 2095552728.73392 50.8342451029998 5557918742.65561
0 methylseq_2000.dot 22500260922 1.374199259 97734671.9216862 67668190.7796182 1.091593386 186519894.695878
0 chipseq_200.dot 32978181418 0.047361433 34433746.347191 19750499.8740079 0.010577441 90725746.8457642
0 chipseq_2000.dot 4605965334 0.878341823 73354504.6394455 22615177.2814529 0.910255678000003 215152724.447566
0 methylseq_30000.dot 8885797810 551.275449915003 1503002544.47437 580371844.61677 1732.962759966 2346278234.667
0 eager_20000.dot 19075314980 98.4751072700001 711002656.588504 228374764.656635 472.887079475002 1890498782.12238
0 atacseq_8000.dot 11809629756 8.15758300500003 305908509.79043 88609130.3637628 13.3807009279999 743267294.762078
0 eager_30000.dot 19100037384 181.801719746 1073741087.06342 343040382.605137 2253.88597995402 2834133603.67515
0 chipseq_200.dot 4807293396 0.0540242 4485673.8211322 3098571.96875 0.011827578 9293544.38902747
