algo_nr wf_name inp_size dur_alg1 ms_1 ms_perc dur_alg2 ms_2
1 atacseq_30000.dot 14091675276 27.5228055009998 2207747193.65427 2324460402.46974 53.4246704869999 2333732359.28111
1 chipseq_15000.dot 41366257414 11.6872099480001 3655098822.22544 3471522401.78247 4.12116101600001 3486267772.07736
1 methylseq_15000.dot 6761426956 109.275136798 570168988.286147 546577785.866983 80.3647322709996 546957572.729838
1 atacseq_15000.dot 3908761308 13.220975701 331843172.06218 368398436.985739 14.6623749189999 372055324.45505
1 eager 19075314980 0.034571557 8410959.75186585 6621707.17758513 0.004704144 7118202.07216639
1 eager_1000.dot 25705994498 0.974726473000001 53069160.5555739 37706797.5491325 0.181841938 38008439.5949788
1 eager_20000.dot 8330435694 117.657996984 488659614.537621 415283784.907887 72.8814467450009 417756728.353407
1 eager_25000.dot 14754556884 108.30977168 682221066.938305 683258267.21162 139.395977326 691774959.384724
1 methylseq_1000.dot 110641579976 0.510661597 451337363.322553 443419669.719677 0.187728121 442176784.7422
1 chipseq_200.dot 5058052541 0.05327232 5039697.77236335 4805028.35378432 0.006645946 4774859.03956291
1 atacseq_30000.dot 11809629756 42.1088589589999 1160147027.10669 1203409537.35302 80.9413953700003 1209020894.40102
1 methylseq_1000.dot 6273818718 0.493132729999999 23247982.0262189 23754598.7748609 0.157026115 24130807.030704
1 chipseq_4000.dot 41366257414 1.73617439 954832036.012889 920717839.577149 0.276956618 931128885.762202
1 atacseq_2000.dot 14091675276 0.739580164999999 142217948.722147 150235577.119532 0.189713692 152787595.715247
1 atacseq_1000.dot 11809629756 0.434187873 32802459.4828904 32489900.2493817 0.084327039 33072357.5872676
1 methylseq_200.dot 17027257018 0.075649612 22008141.0215435 17326829.6225115 0.008596622 18589257.2428828
1 methylseq_30000.dot 110641579976 600.091797544003 13251085303.8079 13235437553.2478 713.778481150016 13293379865.9915
1 methylseq_8000.dot 110641579976 24.611329496 3535338416.30385 3530384935.60601 13.1929599080001 3550103582.79452
1 methylseq_20000.dot 6761426956 210.589235185999 761264226.356626 687241752.83326 191.611032239003 692852179.338145
1 atacseq_8000.dot 3908761308 5.829365469 175620219.019643 182565966.569542 3.90917700299999 185252813.302967
1 methylseq_8000.dot 17027257018 15.733429447 911751011.027618 622753108.190307 12.507657074 630192791.953618
1 atacseq_10000.dot 14091675276 5.94250573000002 729302048.622615 771175645.075404 4.33403906700002 777139520.914985
1 atacseq_20000.dot 11809629756 27.906388087 770466932.655162 815059942.360783 29.8550079069999 818248870.191881
1 atacseq_30000.dot 3908761308 39.9728204449998 674021348.42828 775784444.981274 70.5813286199996 781374267.98895
1 eager_2000.dot 25705994498 2.18100180800001 99715508.3892558 90656876.05334 0.474567012000001 91552316.2990565
1 eager_1000.dot 14754556884 1.115490676 33818742.6421101 22556071.9293318 0.240549128 23491117.6916332
1 atacseq_30000.dot 11187378708 50.4029247190003 1148765634.02658 1257239230.73646 81.8765508800002 1261917338.68883
1 methylseq_10000.dot 8885797810 38.156842931 499979259.862971 478452035.507813 29.1139742529999 486026498.42292
1 atacseq_4000.dot 11809629756 2.96303555 151700036.212716 157740555.59385 1.000394873 160540157.095839
1 atacseq_1000.dot 14091675276 0.346959814 69022107.1567318 71888353.9464412 0.0694146959999999 73449756.117979
1 methylseq_4000.dot 6273818718 4.84854838399999 99613863.0517028 94626404.269526 2.86431318400001 96206286.4503151
1 chipseq_1000.dot 4605965334 0.512351461 33655562.4784899 33782707.1100002 0.090461856 34436725.4026896
1 atacseq_200.dot 11809629756 0.066078742 4271338.04485577 2857324.96105817 0.00755587499999999 3044585.44292227
1 eager_8000.dot 19075314980 16.037371938 281191293.993297 257594114.586973 8.30172754199998 260065343.516107
1 methylseq_10000.dot 110641579976 44.7808520899999 4424580494.92587 4414984442.56884 28.5358865119998 4439221218.40714
1 methylseq_2000.dot 22500260922 1.295680248 95583794.5235518 103972656.765222 0.742294342999998 107338947.044486
1 chipseq_200.dot 32978181418 0.047245566 40716248.9953227 38229554.0357839 0.004208076 38460261.0427587
1 chipseq_2000.dot 4605965334 0.854222264 73287985.3347282 77521038.021713 0.315962311 78471068.3310292
1 methylseq_30000.dot 8885797810 537.752181363998 1503178815.08117 1372092717.5691 553.033069610001 1373833276.50752
1 eager_20000.dot 19075314980 79.1054423420001 711709562.293957 656203970.779326 72.4847001720009 667320016.312365
1 atacseq_8000.dot 11809629756 7.28812504500002 305303040.397261 321997489.962881 4.23721184100001 323655756.24745
