algo_nr wf_name inp_size dur_alg1 ms_1 ms_perc dur_alg2 ms_2
1 atacseq_30000.dot 14091675276 76.2599266139994 1590827043.39224 1923332373.87432 27.8044475759998 1923332373.87432
1 chipseq_15000.dot 41366257414 21.3744777209999 3656224680.73487 4792466336.56042 5.87644652600001 4792466336.56042
1 methylseq_15000.dot 6761426956 298.415330038 122133353.611523 145947093.713042 114.427494294 145947093.713042
1 eager 19075314980 0.006044826 3190311.62804024 5845557 0.005079045 5845557
1 eager_1000.dot 25705994498 0.255740186 24647388.2225418 22661850.7186299 0.225869155000001 22661850.7186299
1 eager_20000.dot 8330435694 51.0065990879999 160857832.84497 243703907.27652 270.118416402003 243703910.519536
1 eager_25000.dot 14754556884 38.0690813779999 394267701.615593 620205122.130777 217.454873303001 620205127.573737
1 methylseq_1000.dot 110641579976 0.532338133000001 525624561.158467 660132617.580672 0.143019219 660132617.580672
1 chipseq_200.dot 5058052541 0.061175702 8107915.95077519 4725226.42815822 0.007853382 4725227.42552946
1 atacseq_30000.dot 11809629756 465.963857487001 938068294.019284 1206815468.28703 134.505913762 1206815468.28703
1 methylseq_1000.dot 6273818718 0.516644438 6840828.97212947 5338992.625 0.122844032 5338992.625
1 chipseq_4000.dot 41366257414 3.113909119 969609099.79828 1210147397.24094 0.428677051 1210147397.24094
1 atacseq_18000.dot 11809629756 116.376425829 545856000.643964 700039460.417609 19.5848032890001 700039460.417609
1 atacseq_2000.dot 14091675276 1.47405356 115665462.665836 82541710.2122048 0.443672581000002 82541710.2122048
1 atacseq_1000.dot 11809629756 0.499619334 28118706.1620998 20236334.7050247 0.0979703239999997 20236334.7050247
1 methylseq_200.dot 17027257018 0.066509242 4481534.55492842 4333641.705302 0.007458271 4333641.705302
1 methylseq_30000.dot 110641579976 1298.740687323 16144838260.3426 21726149546.4901 681.745562250002 21726149546.4901
1 methylseq_8000.dot 110641579976 24.869703469 4159813246.90018 5556392400.29907 33.2456915000002 5556392400.29907
1 atacseq_18000.dot 2223941232 125.651405069 189706162.158343 174223037.93476 40.4989777039998 174223037.93476
1 methylseq_20000.dot 6761426956 291.691346841001 168182613.804287 197474710.394414 250.318955634998 197474710.394414
1 atacseq_8000.dot 3908761308 26.089379387 141900825.789694 116480747.709172 7.18334710500003 116480747.709172
1 methylseq_8000.dot 17027257018 70.782866053 246374948.8693 330437696.35775 28.044604084 330437696.35775
1 atacseq_10000.dot 14091675276 14.466145054 562047082.483559 591277278.625489 3.14214625300002 591277278.625489
1 atacseq_20000.dot 11809629756 134.350603101 629253394.99363 777800427.629336 21.331776779 777800427.629336
1 atacseq_30000.dot 3908761308 200.1781905 581710913.395746 516536736.281234 195.654042157001 516536736.281234
1 eager_2000.dot 25705994498 0.733761560000001 48609572.7955227 82484248.5796835 1.06979312 82484252.2749999
1 eager_1000.dot 14754556884 0.222619435 19013746.7532377 16289956.8125 0.210702167 16289956.8125
1 atacseq_30000.dot 11187378708 456.863272883002 907428167.017174 1154917774.07106 155.058376525 1154917774.07106
1 methylseq_10000.dot 8885797810 48.693004073 120665605.681701 141617684.128739 15.5698021029999 141617684.128739
1 chipseq_18000.dot 5058052541 79.191632751 391422780.334115 551378941.644283 9.72366049100001 551378941.644283
1 atacseq_4000.dot 11809629756 4.145748847 118636295.790991 106060997.518405 1.753473011 106060997.518405
1 atacseq_1000.dot 14091675276 0.545910274 44187759.1239962 32696614.5362449 0.113503222 32696614.5362449
1 methylseq_4000.dot 6273818718 5.43575164599998 27645814.4227271 27334113.820067 2.18886843200001 27334113.820067
1 methylseq_18000.dot 17027257018 174.382456082001 596137911.878303 808020992.724722 161.062717037001 808020992.724722
1 chipseq_1000.dot 4605965334 0.601577549 17506999.2001058 17978466.1664275 0.125422074 17978466.1664275
1 methylseq_18000.dot 11897958606 190.933416215999 311035987.557526 379477362.708748 210.500906592 379477362.708748
1 atacseq_200.dot 11809629756 0.067583508 15995595.8977956 2805887.93495372 0.00782968300000001 2805889.05835265
1 eager_8000.dot 19075314980 7.11734865700001 182543118.313759 217571186.468423 18.5270809140001 217571188.460221
1 methylseq_10000.dot 110641579976 56.7256842880001 5208857168.04205 7236704092.21346 52.8592549639999 7236704092.21346
1 methylseq_2000.dot 22500260922 1.386766452 71930835.2811899 87826775.8340914 0.467545484000001 87826775.8340914
1 chipseq_200.dot 32978181418 0.059476755 22694154.9510595 20612313.3359173 0.007133251 20612318.9469474
1 chipseq_2000.dot 4605965334 1.874820903 36091903.3359889 31875760.8490408 0.514151339999999 31875760.8490408
1 methylseq_30000.dot 8885797810 1265.885368364 387921930.400492 481332815.444618 729.760260477011 481332815.444618
1 eager_20000.dot 19075314980 30.916632882 492913209.513524 580947317.256106 161.499346545999 580947320.976154
1 atacseq_8000.dot 11809629756 19.0314799289999 255173346.641704 272119451.145416 6.72882887899996 272119451.145416
1 eager_30000.dot 19100037384 107.358400314 717618236.917111 888677388.456935 395.983249237007 888677388.456935
1 chipseq_200.dot 4807293396 0.060890059 7392698.26804219 5883808.28614432 0.00822473800000001 5883808.28614432
1 chipseq_200.dot 3793245764 0.062738963 8065772.17132989 4132874.44948983 0.008038787 4132874.44948983
1 eager_8000.dot 19132169434 8.356898474 180161761.216765 218935567.629049 16.6910937709999 218935568.649694
1 atacseq_10000.dot 11187378708 34.4220832049999 297564180.554054 327859868.024774 8.25196783900003 327859868.024774
1 chipseq_20000.dot 4807293396 113.360668905 394564097.269374 529597698.713388 15.9363065730001 529597698.713388
