algo_nr wf_name inp_size dur_alg1 ms_1 ms_perc dur_alg2 ms_2
2 atacseq_30000.dot 14091675276 28.3415316170002 2009047891.8252 2333952491.11434 35.8509132990005 2334551628.10409
2 chipseq_15000.dot 41366257414 13.197732851 3485116257.97865 3581359327.9017 4.95927184100002 3602476087.81724
2 methylseq_15000.dot 6761426956 96.5297209099998 396334939.073155 530750234.359311 66.3991504790002 530752355.340694
2 atacseq_15000.dot 3908761308 13.885803954 285955831.671429 360290755.96217 14.63654999 360426628.504324
2 eager 19075314980 0.040393876 8370315.09863287 7832713.72228014 0.00621031 7362610.72257378
2 eager_1000.dot 25705994498 1.213912501 54709653.269018 39552644.5533728 0.233013512 39594002.4792671
2 eager_20000.dot 8330435694 215.183104969999 431975154.984453 439255621.89955 90.9729026900014 439256279.062896
2 eager_25000.dot 14754556884 285.554173404998 658561935.979733 728211989.398358 137.892350245002 728302319.431491
2 methylseq_1000.dot 110641579976 0.526412237 446902220.388035 466709498.083965 0.15392575 466710379.985834
2 chipseq_200.dot 5058052541 0.055330295 7670117.86639795 5714509.30483887 0.006369098 5712276.7705251
2 atacseq_30000.dot 11809629756 61.1194791949998 955958842.438459 1147849094.73351 80.7906342639999 1148426058.71769
2 methylseq_1000.dot 6273818718 0.523504888 18384137.5894541 30559265.040314 0.149300038 30559922.6211897
2 chipseq_4000.dot 41366257414 1.714453373 906142523.006632 970089259.222059 0.328515477999998 977303975.152452
2 atacseq_2000.dot 14091675276 0.775886984000001 135450690.421057 151655733.526539 0.194519227 151915027.747992
2 atacseq_1000.dot 11809629756 0.450196107 26763698.7958063 34405987.8245147 0.0836847279999999 34405631.0125794
2 methylseq_200.dot 17027257018 0.076443674 16856684.9539984 19983706.0097884 0.010369968 19984344.2380033
2 methylseq_30000.dot 110641579976 586.797624712001 13257760311.6479 13339668058.0675 363.972510693 13339672685.7748
2 methylseq_8000.dot 110641579976 25.33394959 3534666575.6374 3601106871.31818 11.482866687 3601109822.31019
2 methylseq_20000.dot 6761426956 184.928010924 526494755.519729 719148472.029168 172.484178100998 719153777.578709
2 atacseq_8000.dot 3908761308 5.896294626 148604244.035813 184102566.155598 3.83094111200001 184259275.39725
2 methylseq_8000.dot 17027257018 19.3126307980001 631757500.595497 631972619.92148 12.6722795520002 631979254.920033
2 atacseq_10000.dot 14091675276 5.83358493699998 673840554.058689 774963935.047112 3.80785941 775393547.100461
2 atacseq_20000.dot 11809629756 34.590680119 612067088.12357 803924693.578577 33.6830566250006 804170732.577716
2 atacseq_30000.dot 3908761308 39.5092405170001 581903423.508216 727772152.07778 63.3778719889999 728159057.338538
2 eager_2000.dot 25705994498 3.35668451499999 96976554.2485764 93095739.1491927 0.513503961999999 93211218.6084578
2 eager_1000.dot 14754556884 1.438290878 37086640.8941623 25866804.5681821 0.265521238 25980047.7191439
2 atacseq_30000.dot 11187378708 64.1232290169999 948432224.88062 1209646708.19297 76.595814261 1210108527.95271
2 methylseq_10000.dot 8885797810 38.680467271 344145462.066018 454385140.04174 23.8527070800005 454386579.802282
2 atacseq_4000.dot 11809629756 3.149004039 119750151.234204 161721395.608777 1.205776738 161774174.950161
2 atacseq_1000.dot 14091675276 0.346773121 62818814.303404 73632767.7940248 0.066240096 73755899.3226846
2 methylseq_4000.dot 6273818718 5.96627360800002 78927296.8900816 111520559.079425 2.541348743 111521464.26341
2 chipseq_1000.dot 4605965334 0.518740447 31669539.3599319 31682310.4208455 0.094476038 31796803.6462958
2 atacseq_200.dot 11809629756 0.062816061 4575832.26663851 3910014.69394557 0.007511998 3928892.03685374
2 eager_8000.dot 19075314980 34.6418446889999 271957357.267021 290897769.338857 7.95171383499999 290942298.369869
2 methylseq_10000.dot 110641579976 49.075198365 4429930535.88716 4451159533.24886 19.6164710219998 4451162168.26924
2 methylseq_2000.dot 22500260922 1.249902993 95492803.1822616 117190739.673101 0.644188497000001 117194740.424284
2 chipseq_200.dot 32978181418 0.05008828 38508415.3657935 38070540.9300235 0.003942693 38040593.2475659
2 chipseq_2000.dot 4605965334 0.905109514 65408668.9593205 70893733.4893415 0.292724108 70994149.4924021
