algo_nr wf_name inp_size dur_alg1 ms_1 ms_perc dur_alg2 ms_2
0 atacseq_30000.dot 14091675276 110.779492171 1578516630.81022 388300603.969457 892.598651417 631018707053251
0 chipseq_15000.dot 41366257414 28.197236021 3659981293.05076 1263089734.15046 79.048578884 444241920014781
0 methylseq_15000.dot 6761426956 326.065637293 122162791.302265 88224731.8889472 249.109593815 1626488301592.09
0 atacseq_15000.dot 3908761308 94.480763148 264655983.387728 73881829.5336187 79.626052109 272305905990130
0 eager 19075314980 0.047118292 6023808.0489298 5845557 0.010102863 5845557
0 eager_1000.dot 25705994498 1.626109139 44062373.8101569 16129996.769771 0.426994579 4710951242463.64
0 eager_20000.dot 8330435694 1178.833496969 332686141.86823 69415557.5552537 1126.227702784 106135560429660
0 eager_25000.dot 14754556884 840.010002603 667803075.255736 160367844.254937 1821.109293011 162534229382887
0 methylseq_1000.dot 110641579976 0.909349629 525624561.158467 230390098.127674 0.274454951 4024110636773.09
0 chipseq_200.dot 5058052541 0.080612059 8134856.73827519 2227050.69557641 0.012375695 5586194215032.66
0 atacseq_30000.dot 11809629756 729.652870755 951595991.417346 187035371.868077 940.698324632 483763123070040
0 methylseq_1000.dot 6273818718 0.619850216 6840828.97212947 5338992.625 0.233809724 5338992.625
0 chipseq_4000.dot 41366257414 4.078501488 987815813.327748 322398662.919949 3.347071687 95108724631797.8
0 atacseq_18000.dot 11809629756 144.030064446 554181371.571935 114360082.481325 258.403936385 313852025621951
0 atacseq_2000.dot 14091675276 1.907425465 111166769.429092 26261370.0360302 0.653508357 44868190648638
0 atacseq_1000.dot 11809629756 0.636426028 27768031.3086219 6823525.2532917 0.16362929 10215053829232.6
0 methylseq_200.dot 17027257018 0.073910772 4481534.55492842 4333640.68610377 0.014011687 4333641.31170536
0 methylseq_30000.dot 110641579976 1922.81288134 16144838260.3426 6867796913.71708 1774.43278665 119726856618957
0 methylseq_8000.dot 110641579976 85.212846265 4159813246.90018 1832701450.92258 68.734683539 40744132963968.4
0 atacseq_18000.dot 2223941232 150.494617816 180239833.953722 58463908.2284602 298.421686579 248500882891992
0 methylseq_20000.dot 6761426956 558.278985117 168197497.979168 115709378.115991 450.991413278 5314342276987.42
0 atacseq_8000.dot 3908761308 32.966805 137512071.424052 39733714.2315039 15.602781126 129250116498102
0 methylseq_8000.dot 17027257018 75.036010335 246374948.8693 119712680.581613 56.604403715 5508005443188.03
0 atacseq_10000.dot 14091675276 18.689395038 561774945.365188 126277186.062748 24.82127868 211107131850505
0 atacseq_20000.dot 11809629756 210.186764719 617017097.843571 123083942.756543 388.730242667 330558856180315
0 atacseq_30000.dot 3908761308 318.422517035 537406058.604467 148873233.511057 1094.387261854 576209861198204
0 eager_2000.dot 25705994498 5.99144518 83657334.0452977 28513868.6877572 1.933266775 11072611328041.6
0 eager_1000.dot 14754556884 1.49156767 25422078.2585038 9660965.87500747 0.381801215 6543334081256.91
0 atacseq_30000.dot 11187378708 665.022232066 917462136.910206 214393591.149962 1032.600585749 499648106345642
0 methylseq_10000.dot 8885797810 62.358783765 120665605.681701 78467387.3463197 86.843447783 3574586260200.93
0 chipseq_18000.dot 5058052541 106.935813488 399944155.124719 119840052.182738 247.115631395 448209085178872
0 atacseq_4000.dot 11809629756 5.366554411 115691790.363535 24281853.4223535 2.7633599 61456880075502.1
0 atacseq_1000.dot 14091675276 0.651496035 43273277.4276991 14563429.6261441 0.177906038 17942489004101
0 methylseq_4000.dot 6273818718 7.651687717 27660807.3968776 21283379.2311596 4.322282618 1279166461653.52
0 methylseq_18000.dot 17027257018 413.993448123 596132884.229969 277913848.083846 400.83023691 8317184445465.66
0 chipseq_1000.dot 4605965334 0.721429695 17446881.8152666 7462852.86671953 0.199488323 24230885932709.9
0 methylseq_18000.dot 11897958606 489.020683988 309490983.533823 185307333.109075 398.365728148 5742704784770.86
0 atacseq_200.dot 11809629756 0.073158979 15995595.8977956 2805887.93495372 0.014724668 51434801940.6765
0 eager_8000.dot 19075314980 68.163964311 274847434.024173 53901878.7753536 48.359427779 66509595068365.1
0 methylseq_10000.dot 110641579976 74.70930575 5208857168.04205 2300386711.73537 104.674781346 59355444034716.8
0 methylseq_2000.dot 22500260922 1.990716556 71930835.2811899 41813142.5459404 0.81849997 4061518386484.98
0 chipseq_200.dot 32978181418 0.066522167 22694154.9510595 21215959.338316 0.013347915 207692197174.61
0 chipseq_2000.dot 4605965334 2.163257616 32416587.7664852 14874117.3608638 0.747796326 46692878349195.4
0 methylseq_30000.dot 8885797810 1490.173454557 387956823.556772 233647555.486653 1353.02696989 8173163045749.32
0 eager_20000.dot 19075314980 668.171498402 797185497.240897 132852121.772482 1055.167426239 150927262194084
0 atacseq_8000.dot 11809629756 26.270949041 252337151.063873 48565506.2239352 13.915507643 134888436414155
0 eager_30000.dot 19100037384 1712.358191326 1128146395.63329 201648654.355788 2446.506113803 214789078595583
0 chipseq_200.dot 4807293396 0.068802374 7412577.47637552 1896042.3668033 0.012618784 5392493464165
0 chipseq_200.dot 3793245764 0.069054648 7953606.40772954 2296871.69112283 0.01249511 4909955959903.88
0 eager_8000.dot 19132169434 74.135092256 275383359.87706 53864434.4226039 99.435709447 63475241573067
0 atacseq_10000.dot 11187378708 41.312570584 298561361.862306 68746316.5474073 24.038762417 166579473430756
