algo_nr wf_name inp_size avg_spread_dyn cv_proc_load_dyn num_used_procs_dyn idle_to_work_dyn idle_to_work_30s_dyn dur_alg1 ms_1 avg_spread_stat cv_proc_load_stat num_used_procs_stat idle_to_work_stat idle_to_work_30s_stat ms_perc dur_alg2 ms_2
2 atacseq_30000.dot 14091675276 1.18121596798092 1.13294466514851 36 77.0119203592293 0.711661344478874 52.5847281100002 14317333621.5274 1.05014035366886 1.13554754465422 36 99.5072985263365 1.18813965316314 19777539353.4403 36.6859353100005 19777721221.4602
2 chipseq_15000.dot 41366257414 1.10800455283446 1.42200279473043 36 67.3048908316665 0.0601724275067068 14.3217273629999 24222380886.6596 1.07437627064086 1.24800863142573 36 34.8449054085882 0.170375562499086 24728104112.8272 2.656174879 24728284315.8373
2 methylseq_15000.dot 6761426956 1.23532582679901 1.80578334775061 36 167.209599526361 2.03226921791543 110.176809978 2945143924.74176 1.17913696036197 1.73988536324019 36 466.37108479031 3.8688843478216 5483909892.61653 56.622545778001 5482268141.30801
2 atacseq_15000.dot 3908761308 1.16284529115171 0.550870928736909 36 5.86334102199926 1.07354167515508 13.193196431 2249761355.24823 1.06815545526577 0.623773432643887 36 12.0889389283193 2.07775584461842 3212794649.59794 13.5169643979999 3212839024.16489
2 eager 19075314980 2.94594594594595 2.59700284820084 8 18.4421405719423 18.4454170063317 0.044023593 27656837.9705141 2.49671814671815 2.8100442165958 9 763.528945706845 763.528945706845 25373427.0953806 0.006385039 25378222.5014628
2 eager_1000.dot 25705994498 1.91958545396045 1.85051894473587 36 2042.31635780676 0.842172369522373 1.380810534 341787421.103795 1.63187030324221 1.58357868598748 36 484.544525146169 1.68251631720121 280448475.740876 0.245710309 280446599.422388
2 eager_20000.dot 8330435694 1.27812889302442 1.07408167983144 36 113.720853983238 2.18503658142768 215.528958685001 3537008778.52282 1.14714280775795 0.332578480494612 36 31.6958449366264 11.7173574620778 4080349647.55513 76.3557404210012 4080349645.95999
2 eager_25000.dot 14754556884 1.23706946089528 1.32583967371517 36 61.8477826038623 0.500723341706131 271.784980044 4125792773.30394 1.11384143462726 1.12216059558111 36 91.9440275569589 0.647708984092096 5088894706.82201 148.190830980002 5089053022.46287
2 methylseq_1000.dot 110641579976 1.27363421941735 2.20522394506923 36 1182.92286541299 0.00446464246574882 0.53765434 2711386975.39054 1.13758207432906 2.19788105897651 36 817.76580958706 0.0251159966696894 2680207164.52694 0.134835996 2680207227.41864
2 chipseq_200.dot 5058052541 2.26785714285714 1.31873869347442 17 4.38864132403189 0.668709571768482 0.057348944 25851412.4668938 1.74542942176871 1.50859354101176 29 15.7833803613376 1.43316360067064 21196803.6699582 0.006296387 21193757.1058453
2 atacseq_30000.dot 11809629756 1.14322354597972 1.14746644090787 36 57.8165447691971 0.5507754982931 54.1611061049997 7616371160.84046 1.05749569211404 0.999002054757513 36 67.732512548729 0.924027353870726 10682628530.9533 77.6452824970002 10682699978.4172
2 methylseq_1000.dot 6273818718 1.98044559189138 1.65806572980549 36 93.4345647292398 1.80071165246546 0.540396287999999 115539951.054128 1.19257984318225 1.46360181905829 36 170.364481107861 2.41533494799592 159322515.512487 0.126347405 159322584.527402
2 chipseq_4000.dot 41366257414 1.09530619406798 1.41572446670886 36 34.5114081196608 0.0595549728684125 1.942406989 6320310413.30779 1.0680208811105 1.25700750391928 36 36.007346278584 0.160405686400968 6503950077.10142 0.219254329 6508320707.70258
2 atacseq_2000.dot 14091675276 1.1883681088338 1.20490100933091 36 75.2460198612462 0.718608102881764 0.823304825999999 974990042.882038 1.05619960825411 1.05632133124109 36 117.269136879487 1.21217293867686 1213076798.05174 0.167974985 1213048636.13793
2 atacseq_1000.dot 11809629756 1.38551587301587 1.3658073622251 36 78.2276810390272 0.697093986635232 0.46566911 181706941.016581 1.18861526899027 1.08226009097141 36 65.8900230589249 0.831321475588808 249313649.815184 0.0854017610000001 249318373.076005
2 methylseq_200.dot 17027257018 1.88640873015873 1.79951880857138 28 95.7552660557912 2.30738658952303 0.079374174 109409453.637381 1.32299933862434 3.23299318405177 36 315.182600889862 2.67999764280691 111869053.588515 0.00862881299999999 111869122.248678
