algo_nr wf_name inp_size avg_spread_dyn cv_proc_load_dyn num_used_procs_dyn idle_to_work_dyn idle_to_work_30s_dyn dur_alg1 ms_1 avg_spread_stat cv_proc_load_stat num_used_procs_stat idle_to_work_stat idle_to_work_30s_stat ms_perc dur_alg2 ms_2
1 atacseq_30000.dot 14091675276 1.11331459287864 0.998502690105549 36 11.5348337912026 0.172434169347388 27.3958587630001 2059408982.5354 1.05004725292365 0.776502074222283 36 11.8641673600089 0.334637878183404 2493122621.88236 44.6865450860003 2493276178.20339
1 chipseq_15000.dot 41366257414 1.09959486117665 1.15756421864433 36 8.93124018660756 0.0201862270696826 12.936949213 3475067732.84511 1.09127626338601 0.972487003406781 36 7.94394711919297 0.0795997384677544 3656135150.96988 3.599913388 3659335488.35369
1 methylseq_15000.dot 6761426956 1.40657075925292 1.78435114008551 36 33.1778890500034 0.128133480294199 99.1170520939999 394856238.776083 1.09339005596014 1.73433275906336 36 56.5864971448299 0.336369895810679 669831523.855962 58.2107880279999 669832098.755829
1 atacseq_15000.dot 3908761308 1.11602889333626 0.299151046440967 36 1.3554781163286 0.359022376216575 13.726037843 287546318.57523 1.0588486864471 0.325422946198458 36 3.10438350457585 0.612843131359036 401203882.136334 14.350504103 401411114.831038
1 eager 19075314980 2.56981981981982 2.52554028836838 8 61.760247816889 61.7411775639743 0.036567947 6747910.43665741 2.59459459459459 2.83466134519087 11 255.781262010499 157.343363193672 5352689.83690698 0.00484191 4154290.30159462
1 eager_1000.dot 25705994498 1.51265134077634 1.7649486445903 36 98.3070983333702 0.175465904127412 0.933804737 53134024.3910272 1.46385775724011 1.07823436837323 36 53.2304359559995 0.282372045103819 46512510.6124461 0.213117189 46899685.4565855
1 eager_20000.dot 8330435694 1.26160067412751 0.891875292526582 36 34.487655898731 0.418040107168034 110.834006004999 433054516.961739 1.22572537925874 0.339731362913229 36 7.51751622356799 0.648733979447536 461078603.412601 93.8591731789999 461109903.691535
1 eager_25000.dot 14754556884 1.22284557276322 1.02926632388396 36 20.9529410884465 0.115024249282702 109.147958647001 653375092.402318 1.10419471478032 0.768118864194216 36 13.6735037846186 0.201233422179141 724146132.127688 140.418983444003 724171129.343435
1 methylseq_1000.dot 110641579976 1.3364728756295 2.06171915834899 36 241.087365913083 0.000412596827513237 0.487331981 442045829.95164 1.11450564161407 2.03013867853852 36 144.476590023062 0.0132252520452255 452881557.405062 0.127643686 452881717.577257
1 chipseq_200.dot 5058052541 1.91220238095238 1.06238062560452 14 1.0824684919905 0.730458400282032 0.056656674 7081217.46796117 1.58577806122449 1.35201456264006 30 6.85168760635455 0.317534655515937 6036058.85599005 0.006685639 6043846.03906423
1 atacseq_30000.dot 11809629756 1.13319530651269 0.745804774887644 36 6.24922906309644 0.164362069598404 63.5813012750003 956727240.462097 1.05659770864726 0.701697523738925 36 9.16041984118735 0.335367382269325 1274734438.57958 73.9737746299992 1274797752.97249
1 methylseq_1000.dot 6273818718 1.40490533562823 1.30391023295403 36 38.5259459393135 0.116813256669569 0.519059183 19214670.7843444 1.1285778032766 1.2555888149271 36 25.958338387981 0.167018689389705 23672607.2001924 0.144818575 23673177.808875
1 chipseq_4000.dot 41366257414 1.10707322028077 1.08602056462304 36 9.04501889138465 0.0174349564805353 1.687983557 900446137.176878 1.09699852034757 0.924043994343067 36 7.4722026752246 0.0852330597738951 978025987.18771 0.277104464999999 980043155.186723
1 atacseq_2000.dot 14091675276 1.1152354761892 1.0250866412723 36 9.34204728278177 0.161723672148104 0.743928603 133651208.002953 1.06554493194127 0.71623353582308 36 13.3385362085507 0.336858464523966 154123624.485687 0.190966496 154190713.56016
1 atacseq_1000.dot 11809629756 1.20189775039775 1.18558253916811 36 8.17925800247392 0.135811089192051 0.447889948 27470421.719617 1.07889788914789 0.770456472380797 36 9.89654457422873 0.269132978573098 33215195.5475647 0.0913008859999999 33217888.9918328
1 methylseq_200.dot 17027257018 1.77430555555556 1.81001767169422 28 6.49211256079698 0.162792153964897 0.07391334 16719169.1207628 1.6889880952381 2.15678899540937 36 11.0054089337788 0.262018016037201 13840550.1439545 0.008957135 13722769.6007384
1 methylseq_30000.dot 110641579976 1.10484881783404 2.01665371357922 36 45.9411804866593 8.38615478641613e-05 560.313863144001 13258847655.743 1.10087685868001 2.00348918604397 36 45.715111883235 0.00927817232337988 13335487180.4638 268.086580974005 13335487469.9345
1 methylseq_8000.dot 110641579976 1.12815394759839 2.01795685571709 36 46.1735773848077 0.000424043896997243 25.540157406 3546056293.7765 1.09506728951173 2.01798607583439 36 49.9918298260412 0.0109943173302769 3618706876.12628 9.08589776399995 3618707618.72271
1 methylseq_20000.dot 6761426956 1.34497687964076 1.7686965637997 36 36.2255650218604 0.128111800927253 206.015926333 526500741.617126 1.12364548994204 1.75547368247923 36 59.2518646615086 0.338484782050006 908387083.385694 131.103372055001 908387662.643474
1 atacseq_8000.dot 3908761308 1.11987844771202 0.33491400996134 36 1.49445529432695 0.374537253646854 5.800837174 148584075.75252 1.06572957390928 0.370149706550982 36 3.0839802600909 0.638063102291283 210951904.510002 3.682521749 211089757.737319
1 methylseq_8000.dot 17027257018 1.52736863847975 1.96757410949109 36 17.7421923840531 0.107770933939761 20.1812170529999 633517052.989587 1.10768109379221 1.75983340455982 36 73.986233858531 0.447411581602386 891376119.470412 12.840203896 891377373.05608
