algo_nr wf_name inp_size dur_alg1 ms_1 dur_alg2 ms_2
3 eager 19075314980 0.001035522 720954.161604425 0.018962352 1183739.67522433
3 eager_1000.dot 25705994498 0.15279317 30024528.5660778 0.607431976 10247030.4608045
3 methylseq_1000.dot 110641579976 0.141968927 314292069.536304 0.450528005 641050032.892658
3 chipseq_200.dot 5058052541 0.005452701 2160674.48559067 0.03369426 53349.8380435639
3 methylseq_1000.dot 6273818718 0.149385742 16613550.1167062 0.457162248 335031.691280186
3 chipseq_4000.dot 41366257414 5.717513874 654021573.242518 12.17234273 371372825.893796
3 atacseq_2000.dot 14091675276 0.910558744 108503898.195036 2.162114815 6872872.09631685
3 atacseq_1000.dot 11809629756 0.14096877 25155184.6927952 0.434324927 1530309.01767192
3 methylseq_200.dot 17027257018 0.007349629 17380784.675821 0.042890536 113250.336592594
3 methylseq_8000.dot 110641579976 58.794171016 2114792220.93437 145.523792753 3529887138.08008
3 atacseq_8000.dot 3908761308 71.572363102 137020259.291671 148.533588989 1240617.94623032
3 methylseq_8000.dot 17027257018 63.660623868 766502955.767993 149.581619059 4972581.13718345
3 atacseq_10000.dot 14091675276 137.396617708 539217319.522598 312.119825048 33443097.0639395
3 eager_2000.dot 25705994498 1.061678219 65779461.3284116 2.639248979 20778058.6781598
3 eager_1000.dot 14754556884 0.158262044 16839749.9627412 0.62571471 994319.757733096
3 methylseq_10000.dot 8885797810 141.917471704 496546612.134385 294.752374954 4059183.20603193
3 atacseq_4000.dot 11809629756 6.555687795 124792982.320279 13.98795013 3602671.31132205
3 atacseq_1000.dot 14091675276 0.141561724 52183544.777391 0.444688764 3957342.02152238
3 methylseq_4000.dot 6273818718 5.615910738 80218722.4375939 12.611659374 1345595.78748463
3 chipseq_1000.dot 4605965334 0.134060904 25584122.0319953 0.418275372 203423.435037742
3 atacseq_200.dot 11809629756 0.020420621 305030.499958427 0.055846919 294320.580731617
3 eager_8000.dot 19075314980 75.195289659 175938361.570613 179.196891975 170413914.720362
3 methylseq_10000.dot 110641579976 147.773449318 2564244737.47144 315.725531971 4616687847.47916
3 methylseq_2000.dot 22500260922 0.851321476 46911481.8783713 1.987758193 7400968.6385423
3 chipseq_200.dot 32978181418 0.005554113 31002048.2040552 0.031135238 21413334.6445977
3 chipseq_2000.dot 4605965334 0.781029678 56396554.9610555 1.837048543 381645.707996833
3 atacseq_8000.dot 11809629756 73.228417321 253405387.555377 155.050211381 14148901.5023037
3 chipseq_200.dot 4807293396 0.005466355 2007253.65523364 0.033714946 38030.892058074
3 chipseq_200.dot 3793245764 0.00541341 61585.328294057 0.035050986 56987.5792294694
3 eager_8000.dot 19132169434 75.34486056 175920310.81435 184.229398216 88996838.674495
3 atacseq_10000.dot 11187378708 145.091534457 293272380.010302 307.723972128 10404257.7750255
3 chipseq_10000.dot 5058052541 135.85336802 347537311.689689 286.636957093 1748202.31982963
3 atacseq 3908761308 0.000592611 66693.2185332534 0.006719759 42415.0433450567
3 atacseq_4000.dot 11187378708 7.220488077 115776887.276957 15.255824417 2443218.44224487
3 chipseq_4000.dot 32978181418 6.285642998 782582100.950671 14.502829828 318025205.835659
3 eager_4000.dot 19075314980 7.780834776 88448304.877024 17.217093827 86118538.5776425
3 methylseq_4000.dot 17027257018 6.224083211 381588358.943263 13.507345607 2519705.43722307
3 chipseq_1000.dot 41366257414 0.135135452 159624337.202226 0.385803444 88922945.5976055
3 atacseq_10000.dot 3908761308 146.595227595 168812771.818986 307.997342555 1522081.32434802
3 eager_1000.dot 19100037384 0.150273622 21723493.5301335 0.607878931 9413058.30062826
3 atacseq 14091675276 0.00059037 584758.903770229 0.006268576 513656.723219574
3 methylseq_1000.dot 11897958606 0.146838533 65516422.5117868 0.445737568 568303.621409967
3 atacseq_2000.dot 3908761308 0.851716904 28771985.9061338 2.032675868 319465.065386897
3 methylseq 11897958606 0.000197302 9925.92370383287 0.001878223 9920.45975270156
3 eager 14754556884 0.001051643 244978.225859512 0.019775715 233410.383569871
3 chipseq_2000.dot 32978181418 0.818644958 400279579.307784 1.89285382 169014682.927136
3 eager_2000.dot 19100037384 0.932937563 44457962.6522417 2.46011544 22993693.4430733
3 chipseq_2000.dot 5058052541 0.803194132 64054226.1474599 1.886925348 354044.912322829
3 atacseq_4000.dot 14091675276 6.504517733 215089650.578724 15.464870125 12824457.3083339
3 eager_200.dot 25705994498 0.006098934 2891525.38763053 0.065573996 2730887.3321982
3 methylseq_200.dot 110641579976 0.007500738 66977087.427332 0.04304027 121532675.820793
3 methylseq 6273818718 0.000196026 8229.54370249741 0.001841597 8215.85424793845
3 eager 25705994498 0.00103422 1950590.7968878 0.019582373 2571896.95018383
3 methylseq_4000.dot 8885797810 5.508251568 196832192.232176 12.080607638 1572831.21661335
3 chipseq_2000.dot 41366257414 0.794667927 345830377.303094 1.802295615 195435739.418568
3 chipseq_8000.dot 5058052541 65.949239895 279480759.955925 140.297411501 1373102.78603125
3 methylseq_8000.dot 8885797810 69.50807706 395436583.792913 158.474617411 3263114.94060823
3 chipseq_8000.dot 41366257414 69.310636883 1356421451.89346 141.337166279 640979064.336982
3 methylseq_8000.dot 6273818718 71.927335401 162798939.240219 167.255835321 2508145.55002186
3 chipseq_1000.dot 32978181418 0.136454013 197703072.282833 0.401197187 86720661.2127019
3 methylseq_10000.dot 6273818718 151.000221545 204697838.110729 328.514402975 3061276.9776709
