algo_nr wf_name inp_size dur_alg1 ms_1 dur_alg2 ms_2 dur_alg3 ms_3
1 eager 19075314980 0.00022293 1255959.45093088 0.01940398 2358795.27228253 0.044656998 2358795.27228253
1 eager_1000.dot 25705994498 0.015762409 27253764.6436388 0.62422372 42583400.1206407 2.254290531 311567252.539101
1 methylseq_1000.dot 110641579976 0.015438202 309145591.872993 0.367335595 321100858.633479 1.502260839 1746316338.70691
1 chipseq_200.dot 5058052541 0.000851346 2192556.64182528 0.032187104 2114064.96823639 0.067611696 3677764.49810305
1 methylseq_1000.dot 6273818718 0.017619751 16668629.5292403 0.331880932 16548386.1248933 1.258573675 375490919.365379
1 chipseq_4000.dot 41366257414 0.067687284 682439112.985633 1.032443424 735605628.393404 9.323845742 4187599384.65691
1 atacseq_2000.dot 14091675276 0.02009227 107524438.650535 0.695736874 146837464.505233 2.166133275 1042938185.97298
1 atacseq_1000.dot 11809629756 0.007372197 22334217.4142152 0.296566638 33005174.0140407 0.881026897 382820373.119397
1 methylseq_200.dot 17027257018 0.002001264 17471502.5859755 0.041404372 17558038.2054461 0.093203422 103112709.439376
1 methylseq_8000.dot 110641579976 0.385213761 2132250683.4923 15.533115164 2155178167.98566 198.77150415 13671561574.1111
1 atacseq_8000.dot 3908761308 0.227594252 140283579.040729 6.404271122 182037457.244146 41.952144611 2951991086.31863
1 methylseq_8000.dot 17027257018 0.540763239 769848930.321173 14.230558506 772767302.202263 146.469212779 5965185423.69797
1 atacseq_10000.dot 14091675276 0.375533531 547997114.651336 6.552326524 751600011.846952 80.828257158 5102265954.64392
1 eager_2000.dot 25705994498 0.068231626 61299819.2558029 1.651106558 93322048.1571642 10.855476131 663960065.486512
1 eager_1000.dot 14754556884 0.0148393 15892506.6547873 0.673085366 18177505.7442757 2.458285727 314880316.384215
1 methylseq_10000.dot 8885797810 0.890422387 496604149.751004 25.576119655 500850546.0559 359.297501377 2969101143.37708
1 atacseq_4000.dot 11809629756 0.068367031 124122597.945711 2.076574416 154840487.613203 15.176103418 1980852116.71047
1 atacseq_1000.dot 14091675276 0.007000403 51703248.3196274 0.26835376 69332029.4011186 0.674100198 489716132.34576
1 methylseq_4000.dot 6273818718 0.149085655 79003236.3346802 3.541134087 78935108.8076328 35.289389547 1828916347.23238
1 chipseq_1000.dot 4605965334 0.008213046 24307106.7653842 0.30441536 29909200.8854899 0.8622192 346256613.921432
1 atacseq_200.dot 11809629756 0.000952349 943882.364318749 0.035943309 352723.24605257 0.083300017 32547927.4152244
1 eager_8000.dot 19075314980 0.705535199 175148260.391316 16.949045951 283359270.536286 493.628455272 2133698848.29213
1 methylseq_10000.dot 110641579976 0.586102531 2658059557.03335 31.343746549 2702488438.40846 409.386281065 17317531966.5435
1 methylseq_2000.dot 22500260922 0.048231398 46557677.0599992 1.008505242 62657116.3066822 6.923887815 1403928374.60331
1 chipseq_200.dot 32978181418 0.000997554 20240401.0359951 0.030167736 36818667.2456963 0.069935831 244995607.442968
1 chipseq_2000.dot 4605965334 0.02075639 58595745.7973202 0.857121027 72292444.5949131 3.168383824 848323017.279609
1 atacseq_8000.dot 11809629756 0.244009989 243536929.033634 7.353234696 316324778.623074 85.464814365 4234698617.73175
1 chipseq_200.dot 4807293396 0.000847619 2111087.5821851 0.032266529 2018305.42198703 0.067062867 2370458.07461034
1 chipseq_200.dot 3793245764 0.0007714 191471.504048266 0.032166458 758829.04109927 0.068826883 1998806.80756067
1 eager_8000.dot 19132169434 0.669361876 173476844.014565 17.02107131 284010903.07758 231.90350036 2125315186.5797
1 atacseq_10000.dot 11187378708 0.380259617 297302808.63797 10.134650564 373812838.73409 142.155118131 5100411010.33849
1 chipseq_10000.dot 5058052541 0.252856695 349921902.065853 11.474357946 472791590.33523 124.036969635 5807875852.61733
1 atacseq 3908761308 0.000144386 92255.5277511744 0.006296272 87233.1106719932 0.014163752 87233.1106719932
1 atacseq_4000.dot 11187378708 0.067949079 118254887.591895 2.253142611 143098040.840807 15.094108004 1920037070.38666
1 chipseq_4000.dot 32978181418 0.055247673 823016607.3911 1.052666203 899727546.542004 13.313290011 6397399900.03681
1 eager_4000.dot 19075314980 0.265801734 89914234.1361543 4.791454687 138014858.533354 44.376974199 1015489359.2328
1 methylseq_4000.dot 17027257018 0.144305617 383273359.842215 4.288448357 384970309.939865 28.506010094 3483746318.8477
1 chipseq_1000.dot 41366257414 0.010070831 169696536.719238 0.193782986 184177515.265969 0.674308342 1079402034.09574
1 atacseq_10000.dot 3908761308 0.349086346 175162755.680137 9.028494372 230012565.332662 70.110646173 3799790326.72929
1 eager_1000.dot 19100037384 0.016160237 21453836.314202 0.65598354 26749661.157834 1.843073354 188036422.668525
1 atacseq 14091675276 0.000145653 1132066.73882371 0.005636626 3076762.973483 0.012108925 4794252.93851885
1 methylseq_1000.dot 11897958606 0.016264475 65886851.4040161 0.362854548 66234753.0409942 1.454329979 406486974.626472
1 atacseq_2000.dot 3908761308 0.019751559 27086040.2372342 0.968555769 38766413.8221345 2.378875673 505137461.015768
1 methylseq 11897958606 0.000100439 23696.3665612891 0.001845681 23784.3639282715 0.003782761 23784.3639282715
1 eager 14754556884 0.000220906 365955.770535614 0.019547143 582173.918703864 0.04525615 4993345.30172163
1 chipseq_2000.dot 32978181418 0.019774018 396127710.925039 0.473144511 438672663.06976 2.888603686 2959761714.21523
1 eager_2000.dot 19100037384 0.0678891 43897694.7394637 1.555981007 66316443.9482616 8.132932952 461201048.95398
1 chipseq_2000.dot 5058052541 0.020480667 64396937.1385638 0.84435655 84312731.0691334 3.421098919 1131400673.66972
1 atacseq_4000.dot 14091675276 0.066808775 226139292.509429 1.57311335 292364831.325678 8.350682682 2044899613.65059
1 eager_200.dot 25705994498 0.000938082 2631910.06582785 0.068611246 3156570.43705689 0.159060322 30839660.0601662
1 methylseq_200.dot 110641579976 0.00209591 73674217.9420414 0.046247177 73695085.1966702 0.11273526 396965155.738101
1 methylseq 6273818718 9.7225e-05 24569.9610019327 0.001875492 24532.9334727039 0.003829329 24532.9334727039
1 eager 25705994498 0.000210471 1897457.16039223 0.019136205 3131776.90896616 0.044001561 7940065.87907674
1 methylseq_4000.dot 8885797810 0.142120671 196907256.213708 3.987915629 195693479.22509 33.346587613 1161858299.78465
1 chipseq_2000.dot 41366257414 0.024916067 331080261.041487 0.456864702 352936315.419905 2.203476188 1916330664.35979
1 chipseq_8000.dot 5058052541 0.172414747 281398134.435761 8.46500687 377019103.389309 81.068143836 4498586784.72254
1 methylseq_8000.dot 8885797810 0.536921518 395545351.47589 13.525175402 398731531.924484 202.723502223 2366507382.93587
1 chipseq_8000.dot 41366257414 0.213908493 1393196348.04563 2.84783661 1527934878.37794 51.806631744 9104312785.53281
1 methylseq_8000.dot 6273818718 0.540985081 162521968.785362 11.662246222 162925505.595784 160.239316584 3042603645.85937
1 chipseq_1000.dot 32978181418 0.008157615 197089333.343304 0.210364743 223066314.323917 0.830235055 1442459782.04886
1 methylseq_10000.dot 6273818718 0.886650412 204408903.814155 20.696266155 205258040.58377 307.356847333 3637504518.67197
1 chipseq_10000.dot 4605965334 0.254664394 307132188.842331 9.05882477 416301684.874092 127.397253754 5017167589.9757
1 methylseq 22500260922 0.000172378 187588.972380093 0.00194302 225426.074766486 0.003910002 225426.074766486
1 methylseq 110641579976 9.6248e-05 22331776.2548227 0.001841622 22331731.7221021 0.003793837 22331730.8912855
1 chipseq_8000.dot 32978181418 0.169124577 1626452791.63834 2.679851333 1765149644.12686 80.122911528 12734199995.7137
