algo_nr wf_name inp_size dur_alg1 ms_1 dur_alg2 ms_2 dur_alg3 ms_3
2 eager 19075314980 0.003283937 1174896.60202231 0.024109705 1848291.51268164 0.049292648 2331331.68018184
2 eager_1000.dot 25705994498 0.31753701 26762689.4655436 0.886961225 44402709.143565 2.447055748 309034020.80667
2 methylseq_1000.dot 110641579976 0.01639882 270207724.154499 0.37106315 286043837.746548 1.521201007 1670148947.71761
2 chipseq_200.dot 5058052541 0.000931703 3159542.49026677 0.034264676 3508999.69891044 0.06971942 3675374.86239552
2 methylseq_1000.dot 6273818718 0.018667164 16655616.0505487 0.330260902 16548676.7938886 1.235787669 379541751.204111
2 chipseq_4000.dot 41366257414 0.101079927 679636208.305922 0.945565029 712623804.904345 8.910850231 3973088351.23728
2 atacseq_2000.dot 14091675276 0.030491074 106999272.657466 0.552517024 142300547.196792 2.006476074 1017768906.172
2 atacseq_1000.dot 11809629756 0.009978456 22264532.2099264 0.273431873 30791912.5139086 0.871178015 385895139.915066
2 methylseq_200.dot 17027257018 0.002074454 17476235.7928738 0.041956772 17509732.1921016 0.094834615 102144785.458067
2 methylseq_8000.dot 110641579976 0.452871599 2094319138.43257 14.831585496 2119122771.33845 175.352588721 13844359464.888
2 atacseq_8000.dot 3908761308 0.392313352 136889101.697148 5.342085044 178277759.522764 37.660337844 2981271430.52184
2 methylseq_8000.dot 17027257018 0.610059475 769806959.015391 12.804665651 772913413.795288 136.818788218 5956345572.25743
2 atacseq_10000.dot 14091675276 0.636754667 541911414.027935 6.889796849 734485034.199286 82.433740932 5059838515.39888
2 eager_2000.dot 25705994498 1.28772145 58802325.5114833 2.81851462 97973910.1114307 11.92770735 668059406.950467
2 eager_1000.dot 14754556884 0.315534779 14789505.2138876 0.961957044 16711686.7718561 2.796390143 299395105.229052
2 methylseq_10000.dot 8885797810 0.959195085 496637130.431036 23.614516248 500753551.497143 340.05276394 2968721269.048
2 atacseq_4000.dot 11809629756 0.110164571 124887379.197684 1.713605444 146209069.082632 13.482014028 1995036198.42705
2 atacseq_1000.dot 14091675276 0.00987981 50468972.3973346 0.269246912 68681147.6323537 0.691812973 478056333.70796
2 methylseq_4000.dot 6273818718 0.166773241 79016114.0809461 3.17678268 78910818.870386 32.064461455 1819087334.59812
2 chipseq_1000.dot 4605965334 0.010498956 25157397.0243939 0.296100447 25583614.9007499 0.864778802 341514121.0156
2 atacseq_200.dot 11809629756 0.001012054 344545.539908702 0.036282433 337690.120502767 0.08440881 31710503.7222198
2 eager_8000.dot 19075314980 19.713120708 171482360.685035 33.25425106 275556403.991126 283.97897537 2138569592.12816
2 methylseq_10000.dot 110641579976 0.722725501 2595003169.89962 30.789982671 2642001956.14455 385.526250904 17111530739.589
2 methylseq_2000.dot 22500260922 0.052842651 42243035.4847557 1.020882522 54983045.0762945 6.729372681 1371905487.45899
2 chipseq_200.dot 32978181418 0.001112745 19283649.9913798 0.031380803 37650073.1424845 0.071597266 255252161.296669
2 chipseq_2000.dot 4605965334 0.029037226 56931805.5148558 0.647376351 62848865.388619 2.995937736 849836209.44808
2 atacseq_8000.dot 11809629756 0.40646701 254650216.398362 5.955116146 303151423.654088 79.511053863 4220107740.05041
2 chipseq_200.dot 4807293396 0.000929478 2064791.85035723 0.033426852 3313972.29280068 0.068122415 2362923.0742823
2 chipseq_200.dot 3793245764 0.000864073 184085.195457282 0.032034913 699732.593243791 0.069196927 1996739.59515527
2 eager_8000.dot 19132169434 19.663609857 171779796.275327 33.065572214 278915024.255636 447.008500743 2112261262.75011
2 atacseq_10000.dot 11187378708 0.63169767 303130255.26161 8.70901673 354928290.0322 167.163445293 5118438842.81188
2 chipseq_10000.dot 5058052541 0.462084529 346816651.038748 9.613688802 463222494.99379 126.539804005 5809108887.70565
2 atacseq 3908761308 0.000165909 254773.542067904 0.006486072 99994.3143850002 0.014488513 101659.078855233
2 atacseq_4000.dot 11187378708 0.109659167 120749906.81291 1.757319248 137962899.533231 13.446311309 1924251262.19535
2 chipseq_4000.dot 32978181418 0.088666014 813678181.329128 1.132598059 866904237.299452 13.25743662 6264541500.61544
2 eager_4000.dot 19075314980 5.081132546 85555462.3999761 9.762734165 133891375.635626 47.640611018 1012914287.8528
2 methylseq_4000.dot 17027257018 0.161515743 383309027.226887 3.945789121 384855223.049359 26.161344058 3457483057.63722
2 chipseq_1000.dot 41366257414 0.01224213 163436776.118526 0.188133243 173713810.390264 0.670140751 1079786048.89679
2 atacseq_10000.dot 3908761308 0.608169992 170548392.761363 7.642161628 223976638.108888 73.40365626 3705822474.94056
2 eager_1000.dot 19100037384 0.315535373 20432827.6076828 0.956095129 25773359.913591 2.148908729 191253999.637961
2 atacseq 14091675276 0.000168145 979430.052342606 0.00614226 2917231.07684929 0.012940196 4704599.8709089
2 methylseq_1000.dot 11897958606 0.017067707 65867220.525499 0.352991774 66174133.5715853 1.422870261 404206079.186354
2 atacseq_2000.dot 3908761308 0.030889256 27580296.1956271 0.772027459 38426716.6344517 2.187130015 505485325.590852
2 methylseq 11897958606 0.000107518 54226.9120785444 0.001888239 54200.0999815946 0.003861056 54200.0999815946
2 eager 14754556884 0.003271461 382090.802081391 0.023876878 366482.727549989 0.049990261 5728957.73173841
2 chipseq_2000.dot 32978181418 0.028640813 388218116.042835 0.466009309 433652926.411729 2.848027169 2952307647.96383
2 eager_2000.dot 19100037384 1.281577544 41867144.2742359 2.998170673 61996300.9220482 9.254448388 461116843.119016
2 chipseq_2000.dot 5058052541 0.028777842 64542273.9948123 0.774082018 85491629.8523244 3.286859093 1128153112.26767
2 atacseq_4000.dot 14091675276 0.111032345 224215411.917311 1.614606458 286645382.213893 8.445601411 2077217681.92507
2 eager_200.dot 25705994498 0.015287436 2654613.86610039 0.086319835 2931971.77846931 0.178638827 32326695.610761
2 methylseq_200.dot 110641579976 0.002201271 64347038.2136088 0.045532009 58898206.6393779 0.11201591 327875429.173852
2 methylseq 6273818718 0.000151894 34399.4140384306 0.001933858 34351.2307507467 0.003903048 34351.2307507467
2 eager 25705994498 0.003271112 2032904.21751063 0.02382368 3111398.10317232 0.04934216 7587904.9716013
2 methylseq_4000.dot 8885797810 0.164632348 195131427.68341 3.989071142 195610357.209922 32.661783537 1161900315.03706
2 chipseq_2000.dot 41366257414 0.03326328 332809486.57931 0.434452842 365856287.639148 2.246259314 2032331710.47151
2 chipseq_8000.dot 5058052541 0.303207615 275061593.691973 6.75169754 368317449.002784 70.795355414 4508123142.97492
2 methylseq_8000.dot 8885797810 0.620056887 395521367.296741 12.649766459 398574767.205596 185.036643793 2366160416.42312
2 chipseq_8000.dot 41366257414 0.327572473 1364602475.96711 2.43068632 1484685145.91472 46.90638212 8989325030.41884
2 methylseq_8000.dot 6273818718 0.621670939 162399145.303494 11.337557721 162928847.393029 155.565715272 3017982922.35809
2 chipseq_1000.dot 32978181418 0.010256153 189413244.075991 0.209021293 216410061.372376 0.826324716 1459083417.45206
2 methylseq_10000.dot 6273818718 0.970257533 204368571.577079 20.670983799 205195886.772092 337.648248158 3621761259.69142
2 chipseq_10000.dot 4605965334 0.461053594 308051139.36744 7.010609681 353068688.93926 127.349738105 4997131305.89412
2 methylseq 22500260922 0.000107989 194542.878984244 0.001883234 194517.742792966 0.003841764 194517.742792966
2 methylseq 110641579976 0.000102622 15054789.296598 0.001859649 19416748.4697377 0.003827689 19416748.5452031
2 chipseq_8000.dot 32978181418 0.315237827 1635504808.33369 3.211695503 1747773358.2643 70.366826984 12826928324.9873
2 chipseq_4000.dot 5058052541 0.089459753 135574412.900966 2.109439317 175870342.977049 13.904592725 2412308270.20845
2 eager 8330435694 0.003240711 184202.856470292 0.024403404 140820.7544801 0.050909572 176646.454580087
2 eager_4000.dot 25705994498 4.953230614 125940897.924522 9.279109669 194107487.95688 61.960222967 1384753171.45983
2 eager_8000.dot 19100037384 19.649974428 174855920.022504 33.420243033 278388651.419244 522.983594235 2143631829.1228
2 methylseq_4000.dot 110641579976 0.12906944 1052070489.84378 4.359168739 1067030887.99962 32.511277602 6798564390.4101
2 chipseq 3793245764 0.000111438 83845.6343168441 0.003564156 83447.241199701 0.007843385 83447.241199701
2 atacseq_200.dot 14091675276 0.001006879 1110880.29549988 0.038490955 4277061.96050742 0.084441849 91845095.3848072
2 atacseq_2000.dot 11187378708 0.031877866 52423185.8856344 0.677021095 64434773.9801904 3.026646215 818682479.391447
2 methylseq_10000.dot 11897958606 0.962881998 674723231.342072 23.955281284 678116721.945069 308.104302476 4459095454.1602
2 chipseq_200.dot 4605965334 0.000860401 178449.143339784 0.035315185 1953763.50404668 0.072235766 3831920.33639974
2 methylseq_2000.dot 11897958606 0.04828814 133979592.709433 1.053721377 134653543.984967 5.987362707 843685086.727374
2 atacseq_200.dot 3908761308 0.000969627 111107.208696512 0.037786111 98902.9475222263 0.083484834 100742.569707015
2 eager_8000.dot 8330435694 20.057343633 138268419.791824 37.065121338 175278247.257109 884.291392133 1452506155.19673
2 atacseq_200.dot 2223941232 0.00097525 80370.9826813489 0.038513448 73481.3429519813 0.085539207 69777.2777568407
2 chipseq_2000.dot 4807293396 0.028996768 57594910.2903278 0.808768738 73236502.9565164 3.788223152 1236494981.00281
2 methylseq_200.dot 8885797810 0.002001848 5542446.74528843 0.067166973 3761957.50720866 0.112921057 14720614.7389298
2 chipseq 32978181418 0.000110459 10230264.6115538 0.003141168 9404571.26690548 0.006790487 15082020.3239764
2 methylseq_2000.dot 6761426956 0.048400012 72806746.6165853 1.056021381 72295781.4361091 5.877870883 424810516.945798
2 atacseq_1000.dot 11187378708 0.010253599 20750100.5886267 0.281456256 29397426.0200411 0.925855343 368808188.579593
2 eager 19100037384 0.003243275 1132072.56854102 0.024189153 1897427.57502114 0.049774663 2391708.31753278
