algo_nr wf_name inp_size dur_alg1 ms_1 dur_alg2 ms_2 
1 atacseq_30000.dot 14091675276 24.8085219829999 1596304149.55809 45.604325691 1754081151.22774 
1 chipseq_15000.dot 41366257414 14.654966047 2464777611.37455 8.512430121 2824716062.86246 
1 methylseq_15000.dot 6761426956 59.7436288279999 568024905.763842 75.309077938 568983221.724436 
1 atacseq_15000.dot 3908761308 14.924407131 258084057.182241 18.97309653 321611992.788877 
1 eager 19075314980 0.024731682 2206378.29022098 0.02176333 2137662.62654807 
1 eager_1000.dot 25705994498 0.838909368000001 29629588.7605328 0.679451948 42600699.565789 
1 eager_20000.dot 8330435694 125.678127714 427525402.977796 259.194395223 588454930.617404 
1 eager_25000.dot 14754556884 82.5216231400001 423441531.639122 391.965415994 805304490.013821 
1 methylseq_1000.dot 110641579976 0.306686512 265442678.311565 0.304212634 265240086.880358 
1 chipseq_200.dot 5058052541 0.039522973 3155990.2975679 0.03094306 2483400.80896391 
1 atacseq_30000.dot 11809629756 46.541962197 1017901802.74975 105.70357662 1054347660.57536 
1 methylseq_1000.dot 6273818718 0.299231586 16577333.1343806 0.317160176 16594149.0548578 
1 chipseq_4000.dot 41366257414 1.505963719 648687274.514294 0.981577532 709435528.932386 
1 atacseq_2000.dot 14091675276 0.536980034 107048739.541852 0.642009561 108782449.446444 
1 atacseq_1000.dot 11809629756 0.26657451 23173726.2053876 0.302903732 29799404.4781901 
1 methylseq_200.dot 17027257018 0.041604231 17370621.7702448 0.040272591 17379142.1238793 
1 methylseq_30000.dot 110641579976 352.016989652999 7590703769.73041 350.661374579 7615252261.88822 
1 methylseq_8000.dot 110641579976 8.03024590799999 2032784114.06294 13.661384316 2040174463.00582 
1 methylseq_20000.dot 6761426956 113.690511574 758725034.267595 151.658249143 759995921.045628 
1 atacseq_8000.dot 3908761308 4.80234320999998 141265089.148209 6.532460797 168126549.011218 
1 methylseq_8000.dot 17027257018 8.559173929 766445344.691455 14.117870806 767375179.472995 
1 atacseq_10000.dot 14091675276 3.75024130400001 534832899.263322 5.927540989 565930688.478307 
1 atacseq_20000.dot 11809629756 21.707101169 674301841.48949 39.359948907 701607389.830814 
1 atacseq_30000.dot 3908761308 35.1523212910001 531585314.826837 59.155466295 650394345.298518 
1 eager_2000.dot 25705994498 2.005312713 68060624.8150077 1.657430758 108523556.017315 
1 eager_1000.dot 14754556884 0.897214746 17572870.8748505 0.645682841 20440281.3748683 
1 atacseq_30000.dot 11187378708 38.1345807790001 932067209.206318 87.498886219 1035138746.5105 
1 methylseq_10000.dot 8885797810 17.689304579 496538311.271902 24.711894239 497358993.27606 
1 atacseq_4000.dot 11809629756 2.385211281 126205391.327902 2.232064462 135306825.465834 
1 atacseq_1000.dot 14091675276 0.230522403 51893465.5493457 0.268298212 48935476.4263419 
1 methylseq_4000.dot 6273818718 2.17739672600001 78948378.133151 3.340557166 79102962.4171628 
1 chipseq_1000.dot 4605965334 0.313775515 26946628.3617397 0.299250954 33786043.2426225 
1 atacseq_200.dot 11809629756 0.050874714 221756.461535114 0.036308928 206423.998859087 
1 eager_8000.dot 19075314980 14.908441178 180167915.922258 23.427883971 317002932.059431 
1 methylseq_10000.dot 110641579976 18.139865795 2539308717.78543 18.562568369 2546840767.63547 
1 methylseq_2000.dot 22500260922 0.792585864999999 42071429.5511063 0.963865174 42355981.2904612 
1 chipseq_200.dot 32978181418 0.031273425 28952136.3717041 0.028513424 33292170.684201 
1 chipseq_2000.dot 4605965334 0.712354026000001 57421138.1855436 0.808732955 69268669.9784485 
1 methylseq_30000.dot 8885797810 176.940397845001 1498571397.80419 417.509273798 1501085575.48229 
1 eager_20000.dot 19075314980 51.1009025729998 456311937.037945 173.948076854 798389507.003808 
1 atacseq_8000.dot 11809629756 5.70497303299998 248804345.121814 6.401207593 277768503.19108 
1 eager_30000.dot 19100037384 103.417576979 680187012.047661 540.028265965 1221098653.58359 
1 chipseq_200.dot 4807293396 0.03934659 2994045.72266486 0.031148034 2409277.25967098 
1 chipseq_200.dot 3793245764 0.046071572 56167.9110000001 0.033360748 749638.944232714 
1 eager_8000.dot 19132169434 15.077704625 181997628.640266 21.077540822 319020119.61011 
1 atacseq_10000.dot 11187378708 7.74889366700001 297144464.091535 9.030593821 333350831.443875 
1 chipseq_20000.dot 4807293396 19.809482888 639857080.701977 41.563578787 806949599.401956 
1 chipseq_10000.dot 5058052541 7.15879625899999 343602176.376593 12.203384084 476290347.946543 
1 atacseq 3908761308 0.008974135 55562.4026291754 0.006581664 29956.8083490457 
1 atacseq_4000.dot 11187378708 2.511539432 119102191.413987 2.287212677 131189496.674744 
1 chipseq_4000.dot 32978181418 1.311116883 801627647.928454 1.360231621 891039557.205978 
1 eager_4000.dot 19075314980 6.09047394499999 90870255.3159132 5.385193176 150494505.523617 
1 methylseq_4000.dot 17027257018 2.309144682 381505566.942365 3.976030408 381966233.614223 
1 chipseq_1000.dot 41366257414 0.229054955 153585445.963057 0.186132719 169223232.224839 
1 atacseq_10000.dot 3908761308 6.184606235 175720758.816487 9.793857161 211129949.971792 
1 eager_1000.dot 19100037384 0.869538450000001 24148459.2679393 0.627608319 28513403.9562514 
1 eager_25000.dot 25705994498 151.445118730001 843631596.474377 281.243028575 1298893017.89085 
1 chipseq_25000.dot 41366257414 40.5425661579998 4108567802.53976 19.975387372 4780920031.46604 
1 atacseq 14091675276 0.00643533 3010560.32565464 0.005705206 2801411.717984 
1 methylseq_15000.dot 11897958606 33.8679175070001 1008496757.82983 72.094730606 1010093900.64094 
1 atacseq_30000.dot 2223941232 48.7615405659999 378781096.951596 75.651423888 385167287.297985 
1 methylseq_1000.dot 11897958606 0.287046304 65479529.8676151 0.338164433 65572121.2992906 
1 atacseq_2000.dot 3908761308 0.787870142999999 29375602.3534839 0.832611659 41249465.7195416 
1 methylseq 11897958606 0.002439991 18441.8166653709 0.001701915 18427.5635 
1 chipseq_25000.dot 5058052541 29.1161308279998 865386250.645839 79.141967561 1215205646.7139 
1 methylseq_15000.dot 110641579976 56.4507935930001 3801369885.34992 49.792518125 3812800311.19466 
1 methylseq_15000.dot 17027257018 34.908099676 1442691267.24129 59.838483685 1444457239.47095 
1 eager 14754556884 0.024933574 561018.393167068 0.019362666 505630.98743924 
1 chipseq_2000.dot 32978181418 0.523099048 390487320.311611 0.519779549 441669262.4484 
1 eager_2000.dot 19100037384 2.267129927 47299322.3721778 1.758153358 72534324.4719305 
1 atacseq_20000.dot 14091675276 11.207951219 1104793069.78582 20.864203789 1158089730.60786 
1 atacseq_20000.dot 2223941232 24.0330685009999 247417943.641484 39.375544571 258526780.215667 
1 chipseq_2000.dot 5058052541 0.623541585999999 67433010.5913781 0.773898257 90056445.3768725 
1 methylseq_20000.dot 11897958606 63.4477328649998 1345462164.57903 138.228594666 1347591727.87322 
1 atacseq_25000.dot 14091675276 18.125552222 1344397792.13797 32.535748391 1454822192.62336 
1 atacseq_4000.dot 14091675276 1.206686699 224925482.69549 1.562249088 219343805.402919 
1 eager_200.dot 25705994498 0.08409538 2010959.07383027 0.069140315 3318096.72797279 
1 chipseq_15000.dot 4605965334 9.59931581600004 456924939.200211 19.131601597 582488891.556604 
1 atacseq_15000.dot 14091675276 6.78874806300003 802936263.729802 10.93094398 862560293.974434 
