algo_nr wf_name inp_size dur_alg1 ms_1 dur_alg2 ms_2 
4 dag_10000_general_4.dot 1 2.280232441 44125581726.307 0.941747937 90568675269.7202 
4 dag_20000_general_3.dot 1 5.53426757800002 93133616974.6029 6.123559492 183840583065.202 
4 dag_8000_wide_3.dot 1 5.074070945 6746457806.66286 2.888311003 24368879461.1446 
4 dag_200_long_3.dot 1 0.00752233 2296837034.55519 0.004073618 2527256961.64252 
4 dag_2000_wide_3.dot 1 0.775538066 2027889647.86256 0.209753548 7001588433.10202 
4 dag_10000_wide_0.dot 1 8.52943510799999 8107584535.15125 3.673770091 30943185825.2439 
4 dag_50_long_1.dot 1 0.002253601 500816823.309507 0.001098278 608618976.918823 
4 dag_1000_wide_4.dot 1 0.409802281 977452709.521865 0.105321259 3282714293.24854 
4 dag_30000_general_4.dot 1 21.033502277 135083090099.206 9.112820331 271683035147.345 
4 dag_1000_wide_3.dot 1 0.394750661 1012172609.56482 0.112634896 2919240696.31612 
4 dag_50_wide_4.dot 1 0.010244912 179025115.482924 0.004418547 168676339.130547 
4 dag_200_wide_1.dot 1 0.053793076 345485932.583863 0.018952006 710658623.738746 
4 dag_200_long_1.dot 1 0.007094371 2336501370.92678 0.004011601 2614465625.80432 
4 dag_50_wide_0.dot 1 0.011342122 186110500.503939 0.004622188 268572083.157419 
4 dag_200_wide_0.dot 1 0.047264895 476669133.264738 0.01862187 857164902.211224 
4 dag_30000_general_0.dot 1 21.1874462640001 137842075661.525 9.206888545 280050139622.792 
4 dag_4000_general_1.dot 1 0.716187472 19591346344.9656 0.366595244 37935019849.5818 
4 dag_8000_long_4.dot 1 0.283976225000001 87426933264.9628 0.166384512 104554638504.016 
4 dag_50_wide_3.dot 1 0.009437759 181461557.604538 0.004696561 207175243.69812 
4 dag_20000_long_0.dot 1 0.705892915999997 223020303191.363 0.432415124 266129308119.547 
4 dag_2000_wide_0.dot 1 0.8227926 1771911649.24466 0.227632264 6340446812.37457 
4 dag_2000_general_2.dot 1 0.302162156 9684014924.31802 0.177917809 18063916886.9257 
4 dag_10000_general_2.dot 1 2.090074186 47154010305.2545 0.932615734 93340258915.6358 
4 dag_4000_long_1.dot 1 0.134570989 44977753121.2065 0.081452686 53505814497.6457 
4 dag_10000_long_3.dot 1 0.336555575000002 111334684097.976 0.209737885 133058385155.865 
4 dag_50_general_4.dot 1 0.005786298 491042190.168359 0.003808687 600726357.829235 
4 dag_10000_wide_1.dot 1 6.868401186 8171422113.39158 3.740311213 30754972593.3321 
