algo_nr wf_name inp_size dur_alg1 ms_1 dur_alg2 ms_2 dur_alg3 ms_3
3 eager 19075314980 0.001151623 1750291.52525526 0.021573876 1662474.56287315 0.047815559 2267849.47247853
3 eager_1000.dot 25705994498 0.206236028 28500452.0474521 0.820232794 11548394.3703598 2.73662939 337281433.313765
3 methylseq_1000.dot 110641579976 0.218699058 259750805.618958 0.613831424 292311343.391288 1.921329961 1717217119.70654
3 chipseq_200.dot 5058052541 0.006039939 2134807.96029697 0.039133597 2100430.58409692 0.082524646 37930008.6344734
3 methylseq_1000.dot 6273818718 0.174725234 16579035.8498027 0.539305925 20248814.3854651 1.401123722 346447152.893565
3 chipseq_4000.dot 41366257414 5.647181409 652085449.399264 12.152985422 336341260.175174 20.474953055 4374543797.37994
3 atacseq_2000.dot 14091675276 0.849597942 105200092.720135 2.114276808 24947884.8766207 3.962128947 892309358.151965
3 atacseq_1000.dot 11809629756 0.149231443 22046478.0319213 0.492716794 7310882.38288319 1.13748625 385212155.426925
3 methylseq_200.dot 17027257018 0.00813884 17370785.6616717 0.048976623 17391958.6622385 0.103439339 101922500.830132
3 methylseq_8000.dot 110641579976 40.909749392 2052483004.11582 100.59179089 2264513539.72625 325.574631985 13702446901.9547
3 atacseq_8000.dot 3908761308 37.415610528 135889368.733096 83.559029507 99157719.8059678 121.211607432 1659051160.10851
3 methylseq_8000.dot 17027257018 40.143430228 766455406.950019 101.84808424 962241995.46345 251.962922914 5997762170.29758
3 atacseq_10000.dot 14091675276 92.405844578 572994562.763616 201.407229522 121001039.754528 295.554210683 4589068732.26676
3 eager_2000.dot 25705994498 1.043545337 60432620.6985941 3.144735013 17286918.0644971 13.62796061 538505097.389486
3 eager_1000.dot 14754556884 0.202301635 15474680.5903097 0.826882436 5955927.61724787 2.676239298 304720023.411022
3 methylseq_10000.dot 8885797810 94.939319378 496539653.413284 246.658175869 580943446.630137 629.721728324 4361583846.31446
3 atacseq_4000.dot 11809629756 5.177836951 128272826.128396 11.532030866 29594930.1321454 18.423031495 1201493777.72742
3 atacseq_1000.dot 14091675276 0.15099849 51295437.1397227 0.491876895 10882046.2673441 1.006428168 425721789.976788
3 methylseq_4000.dot 6273818718 5.382636998 78948441.93947 12.57296071 96839226.3486583 43.738093769 1808249708.20736
3 chipseq_1000.dot 4605965334 0.147546906 25277882.2972255 0.498915084 15704714.2861138 1.02959427 252185518.262306
3 atacseq_200.dot 11809629756 0.007250023 222807.582671974 0.047496141 220688.259954266 0.094667449 30478131.6434646
3 eager_8000.dot 19075314980 52.481756862 180067166.56393 126.695842566 91863424.7198307 591.37880141 2409466828.08919
3 methylseq_10000.dot 110641579976 104.763263701 2556210428.52932 217.084565626 2821631236.6548 594.10147057 17146019241.9026
3 methylseq_2000.dot 22500260922 0.996637082 42114326.793119 2.480234156 51584287.2388026 8.539164515 1390459900.91657
3 chipseq_200.dot 32978181418 0.006210545 21833746.5204634 0.03754967 22239175.0715374 0.083537451 275517123.899218
3 chipseq_2000.dot 4605965334 0.886497005 58979295.9329306 2.26774886 40469076.1762653 4.355637615 553896389.14207
3 atacseq_8000.dot 11809629756 42.913197696 262300952.626648 95.727907435 58892207.608003 138.99842249 3176595447.12903
3 chipseq_200.dot 4807293396 0.006069734 2015924.81194123 0.039603254 1995886.22194356 0.079039911 36630393.6730151
3 chipseq_200.dot 3793245764 0.006031929 57663.3325016394 0.041036523 59191.4029919823 0.085734281 12708475.6760866
3 eager_8000.dot 19132169434 52.249933691 178743350.070049 127.020683278 92190292.274296 625.202135913 2381751253.54398
3 atacseq_10000.dot 11187378708 92.210272239 323405775.75879 186.94761787 66576404.8271285 270.086890416 3887539366.39948
3 chipseq_10000.dot 5058052541 71.777173957 349656672.126275 182.281641325 261453926.458862 264.88315203 3251589176.11954
3 atacseq 3908761308 0.000642335 35844.7458453734 0.00993116 35566.5906606775 0.018066643 30872.6394311906
3 atacseq_4000.dot 11187378708 5.263175162 124571585.797415 11.809704559 25130640.7205198 18.97101145 1141719612.25945
3 chipseq_4000.dot 32978181418 5.110553542 806646039.424762 11.44220552 480684470.407072 33.186583095 7520450354.74784
3 eager_4000.dot 19075314980 5.688915875 92369614.4064934 14.484234468 46750511.4613682 64.012014933 1137983955.93519
3 methylseq_4000.dot 17027257018 5.326276969 381510426.556395 12.581800428 486366214.263419 39.497666129 3503458104.9799
3 chipseq_1000.dot 41366257414 0.195917743 156131526.990544 0.532736831 85626058.3199351 1.013071006 1133567246.47825
3 atacseq_10000.dot 3908761308 84.24243869 167868167.183761 186.156542726 123302208.942917 255.105427502 2219153032.57987
3 eager_1000.dot 19100037384 0.164285794 23158170.2409471 0.766314888 10948389.5435703 2.049322566 229821907.741876
3 atacseq 14091675276 0.000641197 730347.928391559 0.006826209 698702.625116688 0.013611238 3842069.20020451
3 methylseq_1000.dot 11897958606 0.178038947 65482341.847161 0.544540537 94769392.7259278 1.733099139 405302304.526387
3 atacseq_2000.dot 3908761308 0.890626472 29492359.5115465 2.328105078 21976329.9172091 3.761693024 270457879.674938
3 methylseq 11897958606 0.000210966 18727.0039016329 0.002061399 18714.7874685005 0.004058606 18708.6205703911
3 eager 14754556884 0.001167642 244542.842907056 0.022575831 203447.530209158 0.051580229 5178892.56178445
3 chipseq_2000.dot 32978181418 0.843244388 392998892.682306 2.094553942 239380942.31599 5.867591383 3684471116.17748
3 eager_2000.dot 19100037384 1.076113582 44245969.8158797 3.0890621 22433875.531671 8.073975271 467172922.291742
3 chipseq_2000.dot 5058052541 0.935700711 66139275.1983042 2.428499795 48307449.862777 4.342052104 578335939.64478
3 atacseq_4000.dot 14091675276 5.188004296 224672058.11401 11.455725543 48435495.4928939 19.954525527 1793154048.80035
3 eager_200.dot 25705994498 0.006683719 2134906.88545903 0.07558758 3126040.34809215 0.174049588 32376696.7427785
3 methylseq_200.dot 110641579976 0.00821588 50708055.184259 0.048965752 66984238.9331971 0.116228221 323202117.668455
3 methylseq 6273818718 0.000224126 10283.2352341998 0.002078508 10363.8461520253 0.004083291 10359.5783741928
3 eager 25705994498 0.001163685 1979457.42368221 0.021591811 3038266.10366307 0.04736338 7127047.24915728
3 methylseq_4000.dot 8885797810 5.312706152 195031450.250636 12.072240332 264366786.513149 43.771292036 1664139222.6928
3 chipseq_2000.dot 41366257414 1.12276873 320238167.641886 2.599134744 169200061.777546 4.479468521 2157127549.26888
3 chipseq_8000.dot 5058052541 37.980456178 278314174.653248 88.108933042 216305260.240964 124.680409264 2539749071.53161
3 methylseq_8000.dot 8885797810 43.204123504 395433434.917991 107.860966443 474209909.902657 324.944663223 3444284417.07993
3 chipseq_8000.dot 41366257414 35.57442356 1318206827.91643 79.795084524 674740130.454396 123.966494874 8924867882.00989
3 methylseq_8000.dot 6273818718 41.279413108 162688152.251189 101.876961506 200222560.826465 263.426834771 3014817730.14949
3 chipseq_1000.dot 32978181418 0.147661173 188838694.959548 0.458469373 117722340.688534 1.291296957 1797971188.35094
3 methylseq_10000.dot 6273818718 93.074460432 204736086.026764 251.213696552 251129392.860929 561.84025166 3612411084.65889
3 chipseq_10000.dot 4605965334 97.161691473 303627904.445909 220.457563406 218350211.50354 320.835502684 3060867621.13157
3 methylseq 22500260922 0.000212444 151378.940820692 0.002064452 151368.698778298 0.00404675 151358.703934525
