algo_nr wf_name inp_size dur_alg1 ms_1 dur_alg2 ms_2 dur_alg3 ms_3
2 eager 19075314980 0.003239523 1310292.60750371 0.025988854 1721770.89231873 0.052123804 2159708.20135973
2 eager_1000.dot 25705994498 0.31209467 31637898.711501 1.235641284 46315110.2537712 3.154942898 339194156.078124
2 methylseq_1000.dot 110641579976 0.016624732 269282233.05038 0.321794879 291447974.771616 1.508712787 1761353522.1855
2 chipseq_200.dot 5058052541 0.000923261 3208872.10211138 0.033518371 3452655.34241465 0.076108829 37930829.1429489
2 methylseq_1000.dot 6273818718 0.018852629 16581951.0777312 0.343197063 16618123.2475251 1.200764511 355570521.74222
2 chipseq_4000.dot 41366257414 0.101178986 654496939.996501 1.118832959 727382785.396824 9.463942366 4620532614.94388
2 atacseq_2000.dot 14091675276 0.030996174 105606818.940219 0.668099715 138499590.960472 2.534490294 892313127.077828
2 atacseq_1000.dot 11809629756 0.010112856 22633738.644103 0.280320775 29311312.2103344 0.927758399 386099434.653389
2 methylseq_200.dot 17027257018 0.002104053 17369641.5456753 0.04294236 17390258.5577938 0.096579416 105229186.627769
2 methylseq_8000.dot 110641579976 0.460131033 2117613148.38135 14.266453371 2281085344.41816 212.148112946 14309470826.3644
2 atacseq_8000.dot 3908761308 0.39428005 137549252.675058 5.468155411 176895126.700179 40.508445681 1681336486.61232
2 methylseq_8000.dot 17027257018 0.626106252 766470487.979054 14.712583488 767683547.202802 158.500966741 6098786105.85986
2 atacseq_10000.dot 14091675276 0.634622177 528946823.393327 7.767963162 707313197.36849 89.475979496 4599464806.32869
2 eager_2000.dot 25705994498 1.281613372 68669555.7323853 4.03043125 99488541.6445452 13.974226979 538505094.391467
2 eager_1000.dot 14754556884 0.311981423 14889551.8327723 1.31527718 18213994.4524277 3.144343976 312634909.779954
2 methylseq_10000.dot 8885797810 0.996180599 496542517.549741 25.49875944 497470308.019034 377.832514691 4470681333.73748
2 atacseq_4000.dot 11809629756 0.133622704 124574799.652188 1.767401647 136612773.687825 8.60250166 1204166972.74829
2 atacseq_1000.dot 14091675276 0.009823869 52283916.8167991 0.272950301 64955730.100123 0.785589126 425805957.586555
2 methylseq_4000.dot 6273818718 0.169528517 78948840.4507875 3.498904357 79245076.2974558 30.371043703 1872137801.27374
2 chipseq_1000.dot 4605965334 0.011437186 26199747.0187656 0.3099813 28781529.5239189 0.83833453 254515593.660284
2 atacseq_200.dot 11809629756 0.001055383 333327.537607183 0.036765987 326234.377684666 0.084606767 33312187.7290325
2 eager_8000.dot 19075314980 19.640096126 175585036.917194 53.195165299 279639112.861157 499.449318996 2409484475.828
2 methylseq_10000.dot 110641579976 0.719089992 2553189814.83752 19.802050422 2808360088.23037 370.886862333 17656487240.9799
2 methylseq_2000.dot 22500260922 0.052698636 43326092.0107146 1.022460391 44810548.7803329 6.557929375 1467661627.57382
2 chipseq_200.dot 32978181418 0.001119148 26942526.1920868 0.031299867 33953787.518688 0.076735075 276993441.640628
2 chipseq_2000.dot 4605965334 0.031469927 57739601.0306145 0.786007078 66381999.8974989 2.870542714 555100378.90357
2 atacseq_8000.dot 11809629756 0.410332839 254579541.992795 5.708000706 277976175.729397 45.725659195 3211852082.22425
2 chipseq_200.dot 4807293396 0.000942995 3649608.42111546 0.03439594 3259879.61318625 0.073025573 36553624.9841234
2 chipseq_200.dot 3793245764 0.000936488 58672.7034360112 0.034038807 666513.526540541 0.078749195 12739981.4117537
2 eager_8000.dot 19132169434 19.641835726 178711426.030958 52.918626329 279995834.782724 505.739606784 2381767780.22176
2 atacseq_10000.dot 11187378708 0.648555038 289176241.940521 8.423177415 325860855.897609 83.440272916 3922563704.04943
2 chipseq_10000.dot 5058052541 0.461643072 338090144.489797 10.564711822 466678234.524388 88.101198218 3258477558.57961
2 atacseq 3908761308 0.000173345 64752.3817316958 0.006506179 37003.990123986 0.014713196 34075.1919375852
2 atacseq_4000.dot 11187378708 0.109456692 121994546.226545 1.820687154 128010272.439469 8.772521903 1143419810.85485
2 chipseq_4000.dot 32978181418 0.090082957 806583105.590115 1.201138681 880326598.016813 21.149480148 7571950868.41476
2 eager_4000.dot 19075314980 5.088015832 88045190.444266 14.908133534 135900598.227197 63.146065918 1137983955.93519
2 methylseq_4000.dot 17027257018 0.162606947 381509610.951671 4.10267579 382118114.25236 27.316672843 3602761845.36158
2 chipseq_1000.dot 41366257414 0.012394332 165026347.804009 0.197253907 180664380.15992 0.676755457 1226129039.97052
2 atacseq_10000.dot 3908761308 0.605572983 169679990.626578 8.3078019 222885135.223866 74.19376704 2244046582.62414
2 eager_1000.dot 19100037384 0.31212427 21427089.7992783 1.287643698 25651944.5807494 2.556561546 229821926.628943
2 atacseq 14091675276 0.000182217 2947809.85060484 0.005991818 2807744.34732241 0.012730729 4205998.33280399
2 methylseq_1000.dot 11897958606 0.01745292 65489790.15661 0.362402573 65618651.2854485 1.490827928 407751378.022638
2 atacseq_2000.dot 3908761308 0.030866654 29811615.3947497 0.794955275 40022011.566443 2.202638123 271513143.812902
2 methylseq 11897958606 0.00010771 16592.4392006892 0.00184633 18432.7292081112 0.003796272 18432.7292081112
2 eager 14754556884 0.003316373 237741.504843088 0.025705704 252652.292788038 0.053985599 5694011.26707677
2 chipseq_2000.dot 32978181418 0.028754531 400622877.242815 0.477871217 437698740.520308 4.124935382 3705598751.50706
2 eager_2000.dot 19100037384 1.283577474 43929929.0264533 4.462480755 64715834.1925523 9.347558656 467172920.922387
2 chipseq_2000.dot 5058052541 0.028506876 66728986.5715184 0.786164486 85188006.3698328 2.678084449 578358916.465114
2 atacseq_4000.dot 14091675276 0.109378335 222182238.995188 1.479533318 276822670.160955 9.804401898 1793154055.0875
2 eager_200.dot 25705994498 0.015213319 2235542.85374115 0.123787897 3210328.33876844 0.221398811 32384325.0658987
2 methylseq_200.dot 110641579976 0.002206354 55680504.2699436 0.042495592 64521280.7131896 0.11023925 340169510.896701
2 methylseq 6273818718 0.000113507 8694.60524720279 0.001868984 9938.37596169648 0.003839395 9938.37596169648
2 eager 25705994498 0.00331269 2162380.72467332 0.025706674 3055364.37389745 0.051638658 7369241.5013627
2 methylseq_4000.dot 8885797810 0.166677287 196834966.129122 4.460649479 195398755.558899 33.895795216 1702738918.6853
2 chipseq_2000.dot 41366257414 0.033972861 328196403.939856 0.457166034 367377254.810405 2.234922347 2321727914.1411
2 chipseq_8000.dot 5058052541 0.303084497 265962559.125991 6.836260022 373939083.511946 43.70818792 2543429730.12056
2 methylseq_8000.dot 8885797810 0.614106219 395437796.2344 14.974609965 396189751.020881 198.559633347 3527566473.87911
2 chipseq_8000.dot 41366257414 0.33053244 1310963279.49328 2.73046977 1509676992.55912 44.303515012 9547899788.769
2 methylseq_8000.dot 6273818718 0.626750429 162774421.040853 13.217114836 163256422.023637 151.343275707 3066790224.45661
2 chipseq_1000.dot 32978181418 0.010406379 186838181.401725 0.196185542 216365888.82713 1.038850438 1810166070.65964
2 methylseq_10000.dot 6273818718 1.037661146 204738723.709501 23.245817045 205325714.885715 290.117951997 3659601576.37915
2 chipseq_10000.dot 4605965334 0.478326565 292877780.03307 7.370708188 357479078.757444 106.065655873 3092840008.99566
2 methylseq 22500260922 0.000110414 140538.357829456 0.001867553 140528.730736725 0.003818753 140528.730736725
2 methylseq 110641579976 0.000106889 31617782.5583006 0.001823893 31647961.8616204 0.003768193 31647961.4595685
2 chipseq_8000.dot 32978181418 0.304826674 1621847477.85774 3.261547408 1808548546.39665 127.683115407 15334600505.8954
2 chipseq_4000.dot 5058052541 0.088509562 135301072.573993 2.069507721 177794365.252467 12.705784302 1256910315.73027
2 eager 8330435694 0.003245826 85801.4403559177 0.026216421 68168.4848279775 0.054240949 106458.222541366
2 eager_4000.dot 25705994498 4.948138884 137850821.456925 13.86903121 194234352.616665 74.14067353 909904097.246154
2 eager_8000.dot 19100037384 19.61990805 178082462.767382 53.06707957 281256288.291516 547.211993531 2379563448.13368
2 methylseq_4000.dot 110641579976 0.131260906 1068425463.07769 3.27448262 1168046285.85161 32.529121714 7118640779.44327
2 chipseq 3793245764 0.000125444 25114.2474193894 0.003625715 29802.6723389093 0.007944449 29802.6723389093
2 atacseq_200.dot 14091675276 0.001044508 4975625.73542365 0.038095038 4945005.92910699 0.086101656 81804341.0143017
2 eager_10000.dot 19100037384 30.480986785 220594393.593492 84.809019542 351870654.682232 864.311456999 2922392812.09481
2 atacseq_2000.dot 11187378708 0.032408745 53419930.1887009 0.712945576 62093602.4689802 3.356586221 793453114.309757
2 methylseq_10000.dot 11897958606 0.977431777 671604992.490265 25.703387099 672941248.929035 335.894595995 4507476298.63093
2 chipseq_200.dot 4605965334 0.000993006 60293.8025933962 0.03458761 2310291.8714794 0.075638893 13913710.2645022
2 methylseq_2000.dot 11897958606 0.049089637 133383418.939698 1.160895313 133637938.322162 6.482783064 849795973.919129
2 atacseq_200.dot 3908761308 0.001010569 107839.478530497 0.040794324 731795.417278624 0.087281013 6546547.10255544
2 eager_8000.dot 8330435694 20.013639363 139643701.982971 54.779993706 182350506.781748 871.436233186 1382000862.07824
2 atacseq_200.dot 2223941232 0.000988277 276592.348471524 0.04221955 571860.4073169 0.096194543 2934172.30285157
2 chipseq_2000.dot 4807293396 0.029064855 58123604.1094262 0.783824628 74832742.8027121 3.089757689 779393810.947904
2 eager_10000.dot 19075314980 30.39988377 224644209.274632 86.783473681 351103815.363044 848.943746798 2944141598.52897
2 eager_10000.dot 8330435694 31.291119747 174441148.945241 99.406361012 228925183.286436 1590.457627015 1690324538.37255
2 methylseq_200.dot 8885797810 0.00206164 5461142.63167234 0.042394115 5462949.76737869 0.088382285 20856284.4204326
2 chipseq 32978181418 0.000116998 8780056.26394849 0.003119564 8863459.77676223 0.006744983 13250887.8348023
2 methylseq_2000.dot 6761426956 0.049187305 72748674.5142692 1.136633792 72876198.151554 5.915015717 428245648.182729
2 atacseq_1000.dot 11187378708 0.010433938 20407983.6709683 0.290231142 27137143.9906841 0.936245172 369213172.534889
2 eager 19100037384 0.003242511 1724659.23783091 0.025823754 1882849.07559431 0.051874321 2342835.199792
2 chipseq_10000.dot 32978181418 0.45799835 2049585886.56067 4.908883225 2275889215.38717 220.832368624 19141744380.9616
2 methylseq_2000.dot 110641579976 0.043509156 521130878.698764 0.950333192 569963221.242101 6.388062585 3572485644.55252
2 chipseq_8000.dot 3793245764 0.310876171 196634724.476675 4.944971214 247108331.863326 52.712963166 1933120288.38103
2 eager_4000.dot 19132169434 5.073437322 89737786.021579 14.911585949 135643723.337269 64.420584103 1142499270.41095
2 chipseq_1000.dot 4807293396 0.010271922 25020237.4281094 0.296994809 34428070.7193124 0.904039087 365198053.391842
2 methylseq_200.dot 6761426956 0.002043044 4138643.67963718 0.043091453 4146199.71824651 0.090179338 11107818.8025218
2 methylseq 17027257018 0.000106711 21533.5698920925 0.001844076 22918.6595596917 0.003802226 22918.6595596917
2 eager_1000.dot 8330435694 0.329409028 16569001.4213352 1.30505459 14943352.3868011 2.755885289 89073501.8308862
2 chipseq_4000.dot 3793245764 0.09391186 98204391.4577882 1.790176548 116908148.349191 10.354197747 946960888.540784
2 methylseq_200.dot 11897958606 0.002103278 12147575.1908786 0.042740841 12160466.5987824 0.096369357 52684443.730465
2 atacseq_1000.dot 3908761308 0.010441013 9033251.15118499 0.330681998 13198768.3439019 0.76999575 149741503.587404
2 chipseq_1000.dot 3793245764 0.010987191 20435563.4353159 0.298613829 23173990.8570756 0.837836099 207609002.669992
2 atacseq_2000.dot 11809629756 0.031944183 57110242.6342717 0.67899186 65021039.5970863 3.383735893 829402715.894608
2 eager_4000.dot 8330435694 5.048476412 70646200.2393106 15.218598607 86243492.2219008 94.381250822 672744579.580938
2 methylseq_200.dot 22500260922 0.002054849 3607641.45185677 0.043041011 3203237.99866395 0.107303512 127276189.044463
2 eager_4000.dot 14754556884 5.05295552 65516206.9254871 15.074880091 105492130.139263 86.394760944 911738828.445154
2 methylseq 6761426956 0.000108318 7989.27767758754 0.001847801 10823.740757763 0.003795631 10823.740757763
2 eager_200.dot 19100037384 0.018202688 2760386.25423977 0.106022054 1711707.93460295 0.206724726 27966737.7761453
2 chipseq_1000.dot 5058052541 0.010313447 28247299.5911241 0.282517279 37263835.2692919 0.803047329 289207223.832021
2 methylseq_2000.dot 8885797810 0.049756322 95733268.0807863 1.153527956 95897301.9074986 6.122078365 814612563.250271
2 chipseq 41366257414 0.000126828 10462078.5465913 0.003016396 8041022.99494556 0.006574442 22130631.8348863
2 eager_2000.dot 19075314980 1.274470464 45700598.4427325 4.539414026 64722837.3619227 9.412818168 470471799.97296
2 eager_2000.dot 19132169434 1.292550363 45868841.6513126 4.371635477 65760982.8988684 11.761604376 529317021.045428
2 atacseq_200.dot 11187378708 0.001038857 157542.053467308 0.036807237 151870.226004627 0.084507372 29521209.6545602
2 atacseq_8000.dot 14091675276 0.406702674 452316187.412803 5.092836378 557549820.831672 48.605569704 3681995967.60676
2 eager_10000.dot 19132169434 30.491482817 223386293.623031 85.251273218 353662891.601114 853.774164172 2954321460.84892
2 methylseq_8000.dot 11897958606 0.617705864 535809935.534846 15.611001758 536879852.306585 191.060677246 3569900251.25429
2 eager_1000.dot 19075314980 0.311929082 24375721.2219437 1.271708926 24768012.8031541 2.536128904 231024191.806438
2 eager_10000.dot 25705994498 29.935750924 345045682.098257 95.088325259 483075504.59577 856.770967211 2143861435.51523
2 atacseq 11187378708 0.000180464 149316.160723001 0.006330177 135299.358260201 0.014362676 4918869.93871838
2 chipseq 5058052541 0.000120478 26451.9696760312 0.003428357 28348.663680772 0.007490842 28618.071555772
2 eager_8000.dot 14754556884 19.514153048 132980179.527717 55.781157495 217780544.253676 596.829968053 1823198380.84532
2 eager_10000.dot 14754556884 30.248188304 169375667.197046 89.134184133 275576313.255808 1055.822723079 2310149490.84776
2 methylseq_8000.dot 6761426956 0.613987651 300493231.770959 15.084514679 301077826.704169 164.621300995 1841247738.78275
2 atacseq_10000.dot 11809629756 0.632889502 299306314.33875 8.247120683 340228344.77768 78.371784891 3962617256.78025
2 eager_200.dot 19075314980 0.01537518 3800543.8088861 0.104633309 1970523.61671505 0.205801407 27930240.8341131
2 chipseq 4807293396 0.00011803 24411.7724983676 0.003425215 25083.620999547 0.007545521 25083.620999547
2 methylseq_10000.dot 6761426956 0.988261876 377322685.491996 24.979366638 378023430.256523 292.359287537 2321415974.73138
2 methylseq_1000.dot 22500260922 0.018781571 20861098.9097 0.340794705 21146417.3069179 1.477151835 715792357.4199
2 methylseq_8000.dot 22500260922 0.605852438 178706719.91527 12.907495688 186655872.573875 134.300200019 5060895084.07931
2 atacseq_1000.dot 2223941232 0.010504904 1359787.17728659 0.314918489 7162731.23363813 0.752898228 75346290.0882511
2 atacseq_4000.dot 3908761308 0.104709745 64924361.9819509 1.925875743 84734034.7556741 8.003436313 489076776.724506
2 chipseq_10000.dot 3793245764 0.468875403 248519578.322786 7.334397327 310358293.062885 87.401161572 2547224246.50951
2 eager_1000.dot 19132169434 0.311726073 22447769.7172619 1.290406514 25807630.4341027 2.640768084 230217314.006599
2 eager_8000.dot 25705994498 19.266263928 271262062.138153 52.595349593 386918227.321949 517.766913593 1726630485.79299
2 methylseq_2000.dot 17027257018 0.049353972 190749900.863849 1.140427402 191057853.023595 5.787464585 1707730575.12606
2 methylseq_4000.dot 6761426956 0.163788169 149575305.144087 4.405315617 148482619.353233 32.819544353 894418430.641549
2 chipseq_8000.dot 4807293396 0.302752597 257301898.441749 7.342607749 327459937.804967 68.652134891 3111830079.56272
2 eager_4000.dot 19100037384 5.059300055 87867935.0792138 14.723469968 136947451.61742 63.393799121 1127561318.10513
2 eager_2000.dot 14754556884 1.280649496 32065836.3747405 4.676799085 46429861.391147 15.986416534 609001171.256336
2 methylseq_4000.dot 22500260922 0.167000526 90010424.0730668 3.690143769 92527502.1176779 25.779500131 2627655644.78312
2 atacseq_8000.dot 2223941232 0.417233469 85250572.7330787 6.187099821 106033461.892276 38.388798009 1058565084.25082
2 chipseq_200.dot 41366257414 0.00113856 20224344.4378706 0.03049003 37423862.7636488 0.067985181 271960221.228191
2 eager_200.dot 19132169434 0.015392033 2666713.56655046 0.103094113 2152347.58814067 0.201578976 28487183.0116384
2 atacseq_4000.dot 2223941232 0.11606385 38774109.5366226 2.452829532 48390106.2309097 8.809618102 455229380.061115
2 chipseq_10000.dot 41366257414 0.496710065 1676057711.61195 4.365887467 1917929605.50926 79.831515888 12143337180.0013
2 chipseq_4000.dot 4605965334 0.094747032 115231722.114309 1.654500195 137361720.057716 11.377573927 1220176319.84778
2 atacseq_10000.dot 2223941232 0.624424233 107743225.762845 8.704108898 133235458.830551 74.393533268 1580125533.68953
2 eager_2000.dot 8330435694 1.280575996 34358466.9387926 4.490426829 39633205.7800164 15.019657017 268777157.928518
2 methylseq_4000.dot 11897958606 0.163554482 266700111.447728 4.393796014 267242284.531203 35.484379204 1747566387.84585
2 chipseq_4000.dot 4807293396 0.088588954 125305910.676589 2.340283893 157696500.597362 13.388982066 1510188297.45488
2 eager_200.dot 14754556884 0.015454945 315839.437110836 0.09788641 266478.289834463 0.204205667 35375699.5303913
2 chipseq 4605965334 0.000126506 25757.0004305194 0.003613514 28735.7785880994 0.00787336 28735.7785880994
2 methylseq_2000.dot 6273818718 0.052731068 38218683.8187296 1.00367141 38278276.3458875 5.311980079 858391040.588521
2 atacseq 2223941232 0.000173692 40536.4464011273 0.006795859 22355.6700919223 0.015230472 20259.5641394207
2 methylseq_1000.dot 17027257018 0.017496449 93688444.664107 0.359736997 93806391.3629258 1.459523746 809818885.156137
2 chipseq_8000.dot 4605965334 0.314955591 232874218.755446 4.926987667 283481605.550057 54.292620256 2448422236.5795
2 atacseq_2000.dot 2223941232 0.038782046 8985941.91214002 0.937254413 19519940.816867 2.486837311 260360174.537776
2 methylseq_200.dot 6273818718 0.001979874 32627.3034505383 0.042260373 33416.6057521613 0.088666961 33423.4717020333
2 atacseq_8000.dot 11187378708 0.408665987 247866527.355684 5.590938736 259079784.559981 43.949916746 2863340861.51075
2 methylseq 8885797810 0.000105875 12709.9779705666 0.001833383 14070.2372958771 0.00378675 14070.2372958771
