algo_nr wf_name inp_size dur_alg1 ms_1 dur_alg2 ms_2 
1 atacseq_30000.dot 14091675276 24.638351509 1903118207.11689 24.178652942 603746889.825303 
1 chipseq_15000.dot 41366257414 7.114341495 3545622002.33712 8.974176861 2727619957.13895 
1 methylseq_15000.dot 6761426956 31.424728396 591044498.84738 7.152241263 800248894.96724 
1 atacseq_15000.dot 3908761308 11.490330851 292256213.799148 14.577526382 222286605.321844 
1 eager 19075314980 0.026222412 999872.422452328 0.01919591 2847594.16574 
1 eager_1000.dot 25705994498 0.70886005 39872250.1139355 0.40884754 11708014.6668085 
1 eager_20000.dot 8330435694 39.2557422390001 384010331.464598 65.254204686 432888024.419237 
1 eager_25000.dot 14754556884 78.9122934060003 481592418.470937 68.897751424 271487018.847823 
1 methylseq_1000.dot 110641579976 0.321032623 502057444.640963 0.200246445 634864345.520711 
1 chipseq_200.dot 5058052541 0.039899484 3997027.41856366 0.027775871 2376119.13959147 
1 atacseq_30000.dot 11809629756 59.4636210970001 1120028069.52676 26.753710128 348089983.707349 
1 methylseq_1000.dot 6273818718 0.298457153 20045638.7332159 0.209784107 23565385.547886 
1 chipseq_4000.dot 41366257414 1.05094586 947909295.457656 0.993215407 783378185.534089 
1 atacseq_2000.dot 14091675276 0.620917216000001 131755098.333085 0.412331125 41191939.949232 
1 atacseq_1000.dot 11809629756 0.262651041 31108233.0999891 0.195573787 10766276.2908203 
1 methylseq_200.dot 17027257018 0.045549707 20502344.290216 0.035200119 24598550.4123626 
1 methylseq_30000.dot 110641579976 142.809283127 14512617865.7998 14.311998513 17373823222.5487 
1 methylseq_8000.dot 110641579976 9.53082135600002 3972768092.68586 2.122713796 4798599546.85163 
1 methylseq_20000.dot 6761426956 59.3155047479998 822564340.269932 11.571053131 1067824751.53963 
1 atacseq_8000.dot 3908761308 5.076986232 153021663.827208 4.801650409 118740456.855128 
1 methylseq_8000.dot 17027257018 8.33988901599999 797528524.341672 2.715607581 1413936190.79582 
1 atacseq_10000.dot 14091675276 4.12155161399999 616593640.785931 3.713827165 201044902.395676 
1 atacseq_20000.dot 11809629756 28.9087932859998 747934716.133606 12.10271499 231542070.480499 
1 atacseq_30000.dot 3908761308 38.2754864609998 596016546.947988 50.653962186 444457147.997093 
1 eager_2000.dot 25705994498 1.829676059 73206035.1728425 1.062686393 26051508.844496 
1 eager_1000.dot 14754556884 0.728838749 20121373.0795494 0.433008249 9820069.42552918 
1 atacseq_30000.dot 11187378708 63.6776267729995 1074248394.97129 27.244404603 306336933.635632 
1 methylseq_10000.dot 8885797810 13.701327231 527818350.862607 3.80722262 860463525.612401 
1 atacseq_4000.dot 11809629756 2.141834347 147600921.447523 1.04130751 45159460.4229567 
1 atacseq_1000.dot 14091675276 0.254423164 68508685.1506239 0.188689539 19556849.9988003 
1 methylseq_4000.dot 6273818718 2.107694806 89157736.5943314 1.036067735 124878714.210489 
1 chipseq_1000.dot 4605965334 0.300054644 26919958.4227015 0.206731705 26346719.6175822 
1 atacseq_200.dot 11809629756 0.047843578 797892.510044189 0.033949596 420815.766307734 
1 eager_8000.dot 19075314980 13.627593995 223432000.90389 7.527038198 140004569.210209 
1 methylseq_10000.dot 110641579976 12.6418515360001 4678724226.04928 2.885510534 5859855978.74765 
1 methylseq_2000.dot 22500260922 0.761466879000001 58313300.2586395 0.453738416 72504429.3370872 
1 chipseq_200.dot 32978181418 0.034767152 35330772.2014968 0.025674152 46215423.4301577 
1 chipseq_2000.dot 4605965334 0.682839446 75283167.039147 0.488990416 66563872.3779951 
1 methylseq_30000.dot 8885797810 152.755763948999 1518245779.07979 24.19680383 2109923744.05551 
1 eager_20000.dot 19075314980 66.4172123260005 555227769.943595 42.869655616 341528833.81345 
1 atacseq_8000.dot 11809629756 6.80299099799998 319788391.250152 2.788049147 91227540.3470252 
1 eager_30000.dot 19100037384 99.6178762890007 803087369.320031 91.846067514 516269295.622793 
1 chipseq_200.dot 4807293396 0.036776447 3251115.95491971 0.028074063 2930078.90860039 
1 chipseq_200.dot 3793245764 0.049171916 67905.0253886879 0.029511499 71783.3870048504 
1 eager_8000.dot 19132169434 12.383668039 218076849.921841 7.641115701 135785869.802961 
1 atacseq_10000.dot 11187378708 9.06289194799998 365509550.469353 3.960180261 102025507.281401 
1 chipseq_20000.dot 4807293396 22.64048284 750064570.501661 19.857630735 482096435.90177 
1 chipseq_10000.dot 5058052541 6.784358523 425451379.952333 5.387942958 408625916.659776 
1 atacseq 3908761308 0.009536493 81764.7240302177 0.006654636 41335.135002279 
