algo_nr wf_name inp_size dur_alg1 ms_1 dur_alg2 ms_2 
1 atacseq_30000.dot 14091675276 19.52625243 1694917638.56013 41.873453484 1852042379.94894 
1 chipseq_15000.dot 41366257414 10.203121845 3458076579.04941 6.956119864 3863091007.76932 
1 methylseq_15000.dot 6761426956 47.986041824 568024905.763842 56.346481007 568983221.724436 
1 atacseq_15000.dot 3908761308 9.40984145100002 274787288.734185 16.959027211 334445936.524463 
1 eager 19075314980 0.02210078 5811506.64884362 0.020177849 3743442.56802239 
1 eager_1000.dot 25705994498 0.821651619 32007702.1798818 0.59450677 48029862.8665712 
1 eager_20000.dot 8330435694 101.789544495 433058974.339305 210.405818446 576885147.034781 
1 eager_25000.dot 14754556884 56.6182811850001 448219367.143309 236.96111552 805217142.877729 
1 methylseq_1000.dot 110641579976 0.293513065 493078133.4308 0.318890889 493308681.911342 
1 chipseq_200.dot 5058052541 0.042579213 3155990.2975679 0.031289383 2483400.80896391 
1 atacseq_30000.dot 11809629756 27.123604042 1019684962.59333 60.785850326 1114659370.45022 
1 methylseq_1000.dot 6273818718 0.299426938 16577333.1343806 0.309523531 16594149.0548578 
1 chipseq_4000.dot 41366257414 1.431260006 917584731.698463 1.089660218 985826198.146291 
1 atacseq_2000.dot 14091675276 0.532001771 111945219.714054 0.620674697 114336392.59836 
1 atacseq_1000.dot 11809629756 0.263219391 25461570.614924 0.296249592 32174383.6039912 
1 methylseq_200.dot 17027257018 0.044538365 17370621.7702448 0.040889339 17379142.1238793 
1 methylseq_30000.dot 110641579976 124.273015297 13977639363.2599 244.315281454 14002311376.1895 
1 methylseq_8000.dot 110641579976 7.25727138899999 3747079445.48669 9.011397797 3753559584.12225 
1 methylseq_20000.dot 6761426956 95.2443538339996 758725034.267595 112.24798271 759995921.045628 
1 atacseq_8000.dot 3908761308 4.29495750300001 144440534.921582 5.886963393 177633495.065288 
1 methylseq_8000.dot 17027257018 7.75971252400001 766445344.691455 11.848225909 767375179.472995 
1 atacseq_10000.dot 14091675276 3.42877440100002 575824418.171837 5.120428216 599440563.127471 
1 atacseq_20000.dot 11809629756 16.724014364 689344819.702143 29.826475603 737242867.870949 
1 atacseq_30000.dot 3908761308 24.482848935 537188075.027546 48.482068809 674676911.690202 
1 eager_2000.dot 25705994498 1.857052012 70895518.988961 1.633599914 110170100.92119 
1 eager_1000.dot 14754556884 0.885135472 17068762.5081003 0.633434076 21086031.413134 
1 atacseq_30000.dot 11187378708 29.6557770209999 913472933.241619 68.033638831 1041888432.82587 
1 methylseq_10000.dot 8885797810 14.599769362 496538311.271902 19.301802024 497358993.27606 
1 atacseq_4000.dot 11809629756 2.120164371 133283992.276519 2.175286346 144804329.595422 
1 atacseq_1000.dot 14091675276 0.24716473 54672740.8652151 0.263178445 52910842.0878656 
1 methylseq_4000.dot 6273818718 2.098757389 78948378.133151 2.993000711 79102962.4171628 
1 chipseq_1000.dot 4605965334 0.364470083 26514763.8435918 0.289248035 37881286.032268 
1 atacseq_200.dot 11809629756 0.054039098 394659.151759949 0.036520595 379326.716676507 
1 eager_8000.dot 19075314980 11.388321293 198968318.334683 19.068249003 319231909.772291 
1 methylseq_10000.dot 110641579976 11.184839444 4679121262.60277 21.142764364 4687086452.36456 
1 methylseq_2000.dot 22500260922 0.741179850999999 46815956.2394873 0.948167382 48007441.4950913 
1 chipseq_200.dot 32978181418 0.034653746 42185912.1863648 0.029547346 44520466.0988519 
1 chipseq_2000.dot 4605965334 0.633834110999999 58409106.2544327 0.761424304 72440030.8078266 
1 methylseq_30000.dot 8885797810 142.783610393 1498571397.80419 298.022354626 1501085575.48229 
1 eager_20000.dot 19075314980 43.338256739 507699020.141097 149.055739252 832494049.102257 
1 atacseq_8000.dot 11809629756 4.87577758099999 255854296.79565 6.047155797 291646645.554437 
1 eager_30000.dot 19100037384 78.4590779680006 747094268.101297 363.128672545 1240469779.09185 
1 chipseq_200.dot 4807293396 0.039072368 3531956.35938548 0.031684313 2409277.25967098 
1 chipseq_200.dot 3793245764 0.049457244 56167.9110000001 0.033354163 833521.614654398 
1 eager_8000.dot 19132169434 11.729210987 199288489.493463 18.513434698 324287139.513841 
1 atacseq_10000.dot 11187378708 6.553967951 304807732.102063 8.153728033 337412177.243618 
1 chipseq_20000.dot 4807293396 13.636654145 670790808.197326 30.465475125 881514166.355538 
1 chipseq_10000.dot 5058052541 5.614956891 363734867.468147 10.302385112 482903106.288844 
1 atacseq 3908761308 0.009849315 55562.4026291754 0.007106716 29956.8083490457 
1 atacseq_4000.dot 11187378708 2.14447718 125222861.427127 2.31119668 136063066.389785 
1 chipseq_4000.dot 32978181418 1.227454712 1076865289.2252 1.296477752 1168006500.63255 
1 eager_4000.dot 19075314980 5.074683894 99740026.1133987 5.242808669 153981436.858013 
1 methylseq_4000.dot 17027257018 2.23832759 381505566.942365 3.528334202 381966233.614223 
1 chipseq_1000.dot 41366257414 0.220733995 218502510.25921 0.188351876 238728450.228814 
1 atacseq_10000.dot 3908761308 6.62771442099999 176775768.188499 8.286387969 220753287.046637 
1 eager_1000.dot 19100037384 0.760624581000001 25525249.4224454 0.576947327 28998094.8149201 
1 eager_25000.dot 25705994498 114.799252888999 904280579.189757 199.866596456 1337468465.79748 
1 chipseq_25000.dot 41366257414 23.2524352000001 5760506396.32754 14.536232837 6514628578.26355 
1 atacseq 14091675276 0.007265218 3609324.21925355 0.006190351 3400175.6115829 
1 methylseq_15000.dot 11897958606 30.4816858919999 1008496757.82983 57.051582079 1010093900.64094 
1 atacseq_30000.dot 2223941232 30.6546093290001 369221856.32429 61.014664071 391561562.498637 
1 methylseq_1000.dot 11897958606 0.298586974 65479529.8676151 0.333507108 65572121.2992906 
1 atacseq_2000.dot 3908761308 0.817391715 31447582.9667613 0.804192292 41847241.1374254 
1 methylseq 11897958606 0.002736808 18441.8166653709 0.001971365 18427.5635 
1 chipseq_25000.dot 5058052541 19.6272149149999 922662900.518245 53.515489884 1222528247.85647 
1 methylseq_15000.dot 110641579976 40.9828555359999 7002165008.95426 34.756717371 7013595434.7986 
1 methylseq_15000.dot 17027257018 28.4416371289999 1442691267.24129 45.722552892 1444457239.47095 
